MonthYear_Date,ActionGeo_CountryCode,count
201602,US,1016
201602,GH,7
201709,SU,2
201610,CD,3
201705,BG,6
201707,KU,1
201706,SF,25
201503,IM,2
201702,KV,3
201606,ZI,1
201612,AU,1
201708,IT,7
