Month_Year,ActionGeo_CountryCode,Number_Events
10-2016,DZ,3
10-2016,JO,3
10-2016,TM,3
10-2016,TD,3
10-2016,AR,3
10-2016,UG,3
10-2016,UP,3
10-2016,EI,3
10-2016,MA,3
10-2016,PL,3
10-2016,CU,3
