Month_Year,ActionGeo_CountryCode,Number_Events
04-2017,PK,5
04-2017,VA,5
04-2017,IQ,5
04-2017,TO,5
04-2017,RO,5
04-2017,SE,5
04-2017,AF,6
04-2017,ES,6
04-2017,AO,7
04-2017,GR,7
04-2017,IL,7
04-2017,CH,7
