Month_Year,ActionGeo_CountryCode,Number_Events
12-2016,TW,3
12-2016,ZW,3
12-2016,ES,3
12-2016,ID,4
12-2016,PL,4
12-2016,CZ,4
12-2016,JE,4
12-2016,SA,5
12-2016,KR,5
12-2016,MX,5
12-2016,KE,6
12-2016,FR,6
12-2016,AR,6
12-2016,PH,6
