Month_Year,ActionGeo_CountryCode,Number_Events
07-2017,US,877
08-2017,MY,1
08-2017,JM,1
08-2017,FI,1
08-2017,BE,1
08-2017,LO,1
08-2017,SL,1
08-2017,SE,1
08-2017,UP,1
08-2017,ID,1
08-2017,EG,2
08-2017,NE,2
08-2017,PA,2
08-2017,UZ,2
08-2017,IS,2
08-2017,OS,2
08-2017,TR,2
