Month_Year,ActionGeo_CountryCode,Number_Events
09-2017,NP,11
09-2017,EG,11
09-2017,ES,11
09-2017,PR,11
09-2017,AT,11
09-2017,IQ,12
09-2017,NZ,13
09-2017,UP,13
09-2017,BD,14
09-2017,AM,14
09-2017,MM,16
09-2017,JP,16
09-2017,AF,16
09-2017,SY,16
09-2017,AZ,16
