MonthYear_Date,ActionGeo_CountryCode,count
201709,IN,65
201701,VQ,1
201604,CU,51
201604,BR,9
201604,SN,5
201511,HA,2
201607,AF,11
201508,NZ,18
201611,MX,27
201601,BH,2
201705,MX,21
201705,TH,11
201705,GY,4
201505,NZ,19
201603,RP,21
201506,FJ,3
201506,RS,45
201609,BR,2
201609,TU,3
201505,HA,1
201606,FI,6
201507,JO,5
