MonthYear_Date,ActionGeo_CountryCode,count
201709,VI,1
201604,BU,28
201604,AG,2
201507,SF,3
201508,JA,6
201503,GR,21
201605,PS,4
201605,TN,1
201512,YM,11
201512,MG,2
201506,NO,3
201609,KS,9
201509,WA,1
201505,HO,10
201702,AR,4
201702,PL,2
201703,KE,2
