MonthYear_Date,ActionGeo_CountryCode,count
201602,IT,19
201602,GM,16
201608,IS,84
201611,CH,49
201611,,24
201605,KN,12
201603,WE,10
201509,US,692
201509,GZ,1
201702,US,382
