Month_Year,ActionGeo_CountryCode,Number_Events
07-2016,IR,27
07-2016,AU,28
07-2016,SY,28
07-2016,KP,29
07-2016,KR,33
07-2016,PK,33
07-2016,ES,35
07-2016,BD,35
07-2016,IQ,38
07-2016,FR,43
07-2016,MX,47
07-2016,GM,49
07-2016,IL,57
