MonthYear_Date,ActionGeo_CountryCode,count
201701,SW,1
201701,EI,10
201709,,36
201510,RS,25
201611,AF,4
201601,UP,3
201610,HA,6
201705,NO,3
201606,TH,2
201503,TZ,3
201609,PK,41
201508,NI,27
201510,VM,1
201702,RS,56
201606,CH,5
