MonthYear_Date,ActionGeo_CountryCode,count
201608,NR,8
201601,AF,16
201705,BR,3
201706,JE,4
201512,AG,2
201506,CA,57
201506,NG,2
201509,GM,32
201505,GY,3
201507,TH,11
