MonthYear_Date,ActionGeo_CountryCode,count
201709,RW,3
201701,RE,1
201607,TU,82
201608,PL,6
201611,TW,1
201706,NP,1
201706,BG,1
201503,KE,7
201605,AF,11
201509,CA,30
201509,KU,1
201505,WS,1
201510,HR,5
201703,NZ,22
201507,CH,51
