MonthYear_Date,ActionGeo_CountryCode,count
201701,LH,4
201604,EN,1
201604,FJ,1
201611,ML,4
201707,GT,4
201605,MD,5
201605,JO,3
201603,AG,1
201505,BO,1
201702,SF,1
201703,UG,2
201703,LY,1
