MonthYear_Date,ActionGeo_CountryCode,count
201709,LU,1
201604,AS,151
201508,AS,44
201601,GM,32
201512,FI,1
201506,ZI,7
201505,RS,19
201702,NL,2
201612,SP,3
201612,NP,2
