Month_Year,ActionGeo_CountryCode,Number_Events
06-2017,DZ,8
06-2017,TR,9
06-2017,AF,9
06-2017,CF,9
06-2017,TN,10
06-2017,PA,10
06-2017,SS,10
06-2017,RU,11
06-2017,FJ,11
06-2017,CU,12
06-2017,EI,12
06-2017,IT,12
06-2017,VE,13
06-2017,MX,13
