MonthYear_Date,ActionGeo_CountryCode,count
201709,GR,1
201709,TU,22
201510,SA,1
201608,VE,3
201601,UY,1
201610,SP,9
201705,IZ,16
201707,NG,2
201706,ML,3
201503,JE,3
201503,PO,5
201503,LY,13
201704,GM,20
201605,SW,11
201704,,41
201609,AJ,1
201505,UK,50
201702,KZ,4
201703,EG,3
