MonthYear_Date,ActionGeo_CountryCode,count
201709,VM,4
201603,CA,101
201511,BN,1
201608,NZ,2
201705,TS,4
201707,JM,3
201706,IR,14
201503,KG,2
201605,EG,1
201512,ZA,1
201603,NI,1
201702,KS,2
201606,UK,46
201606,RQ,1
201504,TU,2
