Month_Year,ActionGeo_CountryCode,Number_Events
02-2016,BJ,6
02-2016,UG,6
02-2016,AL,6
02-2016,PL,7
02-2016,LB,7
02-2016,CO,7
02-2016,BR,7
02-2016,MW,7
02-2016,GH,7
02-2016,QA,7
