Month_Year,ActionGeo_CountryCode,Number_Events
11-2015,TT,12
11-2015,AT,13
11-2015,LB,14
11-2015,MY,14
11-2015,SO,14
11-2015,ZW,15
11-2015,NZ,16
11-2015,AF,16
11-2015,BR,17
11-2015,JP,17
11-2015,FJ,17
11-2015,CH,19
11-2015,GM,19
11-2015,VE,19
