Month_Year,ActionGeo_CountryCode,Number_Events
01-2017,UP,6
01-2017,KE,6
01-2017,JM,6
01-2017,AL,6
01-2017,GM,7
01-2017,KR,7
01-2017,BD,8
01-2017,SG,8
01-2017,NG,8
01-2017,ML,9
01-2017,NO,9
01-2017,NZ,9
01-2017,BS,9
