Month_Year,ActionGeo_CountryCode,Number_Events
10-2016,ES,9
10-2016,NL,10
10-2016,TH,10
10-2016,SD,10
10-2016,BR,11
10-2016,SG,11
10-2016,BE,12
10-2016,JE,12
10-2016,GH,13
10-2016,ZW,13
10-2016,AF,13
10-2016,LU,13
10-2016,YE,13
