MonthYear_Date,ActionGeo_CountryCode,count
201602,SW,4
201602,ES,1
201708,IR,5
201709,SF,4
201701,SY,35
201701,GM,5
201511,BG,6
201608,PP,6
201608,BH,2
201601,PL,8
201705,EI,7
201704,IT,31
201704,BP,2
201605,ZI,20
201605,UP,6
201507,CU,1
