MonthYear_Date,ActionGeo_CountryCode,count
201511,AS,49
201507,ET,2
201608,CA,54
201605,GH,19
201512,AJ,5
201505,BA,2
201505,MZ,1
201505,PM,2
201606,CY,3
201703,NL,12
201612,FR,6
201504,YM,22
