MonthYear_Date,ActionGeo_CountryCode,count
201602,SF,16
201709,CE,6
201701,UG,10
201607,CO,1
201608,CE,9
201608,SO,7
201605,PL,2
201705,LH,1
201706,IN,20
201505,NP,3
201605,KU,9
201605,IR,28
201605,YM,2
201507,RP,7
