Month_Year,ActionGeo_CountryCode,Number_Events
10-2015,ZM,2
10-2015,GL,2
10-2015,ET,2
10-2015,HU,2
10-2015,CU,2
10-2015,FM,2
10-2015,MX,2
10-2015,FJ,2
