Month_Year,ActionGeo_CountryCode,Number_Events
07-2017,DZ,5
07-2017,HK,5
07-2017,SO,5
07-2017,DJ,5
07-2017,SG,5
07-2017,PL,5
07-2017,YE,5
07-2017,IL,6
07-2017,MC,6
07-2017,JE,6
07-2017,CU,6
