Month_Year,ActionGeo_CountryCode,Number_Events
12-2016,LB,13
12-2016,CN,13
12-2016,JM,14
12-2016,IN,14
12-2016,,15
12-2016,NZ,17
12-2016,IQ,18
12-2016,GH,18
12-2016,JO,19
12-2016,CH,19
12-2016,GB,21
12-2016,UP,21
12-2016,EG,24
12-2016,CK,24
