GLOBALEVENTID,mentions_count,mentions_pool,coverage
410428093,4,15813,2.52956428255233E-4
410431715,3,15813,1.8971732119142478E-4
410434250,2,15813,1.264782141276165E-4
410434913,2,15813,1.264782141276165E-4
410437633,1,15813,6.323910706380825E-5
410437694,1,15813,6.323910706380825E-5
410451898,2,15813,1.264782141276165E-4
410461465,15,15813,9.485866059571238E-4
410474723,1,15813,6.323910706380825E-5
410478498,2,15813,1.264782141276165E-4
410479877,1,15813,6.323910706380825E-5
410480708,1,15813,6.323910706380825E-5
410480720,1,15813,6.323910706380825E-5
410480806,1,15813,6.323910706380825E-5
410480818,1,15813,6.323910706380825E-5
410480835,1,15813,6.323910706380825E-5
410481583,1,15813,6.323910706380825E-5
410481768,1,15813,6.323910706380825E-5
410482031,1,15813,6.323910706380825E-5
410482084,1,15813,6.323910706380825E-5
410482094,1,15813,6.323910706380825E-5
410482146,1,15813,6.323910706380825E-5
410482445,1,15813,6.323910706380825E-5
410482719,1,15813,6.323910706380825E-5
410482721,1,15813,6.323910706380825E-5
410482763,1,15813,6.323910706380825E-5
410482904,5,15813,3.161955353190413E-4
410482985,1,15813,6.323910706380825E-5
410483399,3,15813,1.8971732119142478E-4
417932257,1,12232,8.175277959450622E-5
417938581,2,12232,1.6350555918901244E-4
417995663,1,12232,8.175277959450622E-5
418126257,1,12232,8.175277959450622E-5
418171151,2,12232,1.6350555918901244E-4
418239005,1,12232,8.175277959450622E-5
418239231,3,12232,2.4525833878351864E-4
418239815,1,12232,8.175277959450622E-5
418240259,1,12232,8.175277959450622E-5
418240281,1,12232,8.175277959450622E-5
418240387,1,12232,8.175277959450622E-5
426432853,1,10910,9.165902841429881E-5
426455475,1,10910,9.165902841429881E-5
426524583,1,10910,9.165902841429881E-5
426527602,1,10910,9.165902841429881E-5
426528794,1,10910,9.165902841429881E-5
426536294,1,10910,9.165902841429881E-5
426538878,1,10910,9.165902841429881E-5
426539052,2,10910,1.8331805682859762E-4
426539067,1,10910,9.165902841429881E-5
426539502,1,10910,9.165902841429881E-5
434001740,2,11185,1.788109074653554E-4
434003709,1,11185,8.94054537326777E-5
434005208,1,11185,8.94054537326777E-5
434100185,1,11185,8.94054537326777E-5
434118729,1,11185,8.94054537326777E-5
434148488,5,11185,4.470272686633885E-4
434235012,1,11185,8.94054537326777E-5
434246177,2,11185,1.788109074653554E-4
434247076,2,11185,1.788109074653554E-4
434257847,1,11185,8.94054537326777E-5
434259406,3,11185,2.6821636119803307E-4
434260779,2,11185,1.788109074653554E-4
434261381,1,11185,8.94054537326777E-5
434261465,1,11185,8.94054537326777E-5
434261562,2,11185,1.788109074653554E-4
434261705,1,11185,8.94054537326777E-5
434262014,1,11185,8.94054537326777E-5
441817636,9,11887,7.571296374190292E-4
441818232,2,11887,1.6825103053756205E-4
441835337,1,11887,8.412551526878102E-5
441839585,1,11887,8.412551526878102E-5
441872667,1,11887,8.412551526878102E-5
441920368,1,11887,8.412551526878102E-5
442045244,1,11887,8.412551526878102E-5
442058294,1,11887,8.412551526878102E-5
442099932,1,11887,8.412551526878102E-5
442102437,1,11887,8.412551526878102E-5
442102614,1,11887,8.412551526878102E-5
442102741,1,11887,8.412551526878102E-5
442102849,1,11887,8.412551526878102E-5
442103165,1,11887,8.412551526878102E-5
450133654,3,12217,2.455594663174265E-4
450134309,1,12217,8.185315543914218E-5
450147582,3,12217,2.455594663174265E-4
450217091,1,12217,8.185315543914218E-5
450300140,1,12217,8.185315543914218E-5
450319462,1,12217,8.185315543914218E-5
450319964,1,12217,8.185315543914218E-5
450319976,1,12217,8.185315543914218E-5
450320032,1,12217,8.185315543914218E-5
450320061,1,12217,8.185315543914218E-5
458611765,1,13065,7.654037504783774E-5
458612854,1,13065,7.654037504783774E-5
458803051,1,13065,7.654037504783774E-5
458814733,1,13065,7.654037504783774E-5
458817641,1,13065,7.654037504783774E-5
458893958,1,13065,7.654037504783774E-5
458895034,1,13065,7.654037504783774E-5
458895991,1,13065,7.654037504783774E-5
458896181,1,13065,7.654037504783774E-5
458896321,1,13065,7.654037504783774E-5
458896666,2,13065,1.5308075009567548E-4
458896803,1,13065,7.654037504783774E-5
468081482,1,13724,7.28650539201399E-5
468106379,1,13724,7.28650539201399E-5
468120113,1,13724,7.28650539201399E-5
468120373,2,13724,1.457301078402798E-4
468179568,1,13724,7.28650539201399E-5
468207273,1,13724,7.28650539201399E-5
468212832,3,13724,2.185951617604197E-4
468218536,1,13724,7.28650539201399E-5
468220458,1,13724,7.28650539201399E-5
468220821,1,13724,7.28650539201399E-5
468220958,1,13724,7.28650539201399E-5
468221210,1,13724,7.28650539201399E-5
468221338,1,13724,7.28650539201399E-5
468221348,1,13724,7.28650539201399E-5
468221434,1,13724,7.28650539201399E-5
468221488,1,13724,7.28650539201399E-5
477185196,1,13215,7.567158531971244E-5
477211533,1,13215,7.567158531971244E-5
477241788,4,13215,3.026863412788498E-4
477242102,1,13215,7.567158531971244E-5
477256880,1,13215,7.567158531971244E-5
477262032,1,13215,7.567158531971244E-5
477262208,7,13215,5.297010972379871E-4
