GLOBALEVENTID,mentions_count,mentions_pool,coverage
410424673,1,15813,6.323910706380825E-5
410426911,1,15813,6.323910706380825E-5
410428566,3,15813,1.8971732119142478E-4
410429523,1,15813,6.323910706380825E-5
410429663,1,15813,6.323910706380825E-5
410429677,1,15813,6.323910706380825E-5
410438742,2,15813,1.264782141276165E-4
410439190,1,15813,6.323910706380825E-5
410442510,1,15813,6.323910706380825E-5
410443291,1,15813,6.323910706380825E-5
410448645,1,15813,6.323910706380825E-5
410451451,1,15813,6.323910706380825E-5
410472878,2,15813,1.264782141276165E-4
410479526,1,15813,6.323910706380825E-5
410480012,1,15813,6.323910706380825E-5
410480042,2,15813,1.264782141276165E-4
410480157,1,15813,6.323910706380825E-5
410480294,1,15813,6.323910706380825E-5
410480607,1,15813,6.323910706380825E-5
410481684,1,15813,6.323910706380825E-5
410482320,1,15813,6.323910706380825E-5
410482402,1,15813,6.323910706380825E-5
410482706,1,15813,6.323910706380825E-5
410482939,1,15813,6.323910706380825E-5
410483028,1,15813,6.323910706380825E-5
410483323,1,15813,6.323910706380825E-5
417981159,1,12232,8.175277959450622E-5
417981895,1,12232,8.175277959450622E-5
418011213,1,12232,8.175277959450622E-5
418111229,1,12232,8.175277959450622E-5
418125092,1,12232,8.175277959450622E-5
418141234,1,12232,8.175277959450622E-5
418146300,1,12232,8.175277959450622E-5
418146624,1,12232,8.175277959450622E-5
418158825,1,12232,8.175277959450622E-5
418198850,1,12232,8.175277959450622E-5
418205758,1,12232,8.175277959450622E-5
418216381,11,12232,8.992805755395684E-4
418239578,1,12232,8.175277959450622E-5
418239741,1,12232,8.175277959450622E-5
426398382,1,10910,9.165902841429881E-5
426465157,1,10910,9.165902841429881E-5
426527344,3,10910,2.7497708524289643E-4
426528534,1,10910,9.165902841429881E-5
426528985,1,10910,9.165902841429881E-5
426533784,3,10910,2.7497708524289643E-4
426539143,1,10910,9.165902841429881E-5
426539354,1,10910,9.165902841429881E-5
426539431,1,10910,9.165902841429881E-5
426539514,1,10910,9.165902841429881E-5
434003956,13,11185,0.00116227089852481
434143982,1,11185,8.94054537326777E-5
434204123,6,11185,5.364327223960661E-4
434255256,2,11185,1.788109074653554E-4
434260837,2,11185,1.788109074653554E-4
434260847,1,11185,8.94054537326777E-5
434260888,1,11185,8.94054537326777E-5
434260914,1,11185,8.94054537326777E-5
434261613,1,11185,8.94054537326777E-5
434261722,1,11185,8.94054537326777E-5
441817953,7,11887,5.888786068814671E-4
441817976,2,11887,1.6825103053756205E-4
441872413,1,11887,8.412551526878102E-5
441936620,1,11887,8.412551526878102E-5
441997027,1,11887,8.412551526878102E-5
442028124,1,11887,8.412551526878102E-5
442060427,1,11887,8.412551526878102E-5
442079269,2,11887,1.6825103053756205E-4
442082220,1,11887,8.412551526878102E-5
442083775,1,11887,8.412551526878102E-5
442093223,1,11887,8.412551526878102E-5
442097156,2,11887,1.6825103053756205E-4
442097589,5,11887,4.2062757634390513E-4
442097782,1,11887,8.412551526878102E-5
442101799,1,11887,8.412551526878102E-5
442102205,2,11887,1.6825103053756205E-4
442102342,1,11887,8.412551526878102E-5
442102411,1,11887,8.412551526878102E-5
442103000,1,11887,8.412551526878102E-5
442103187,1,11887,8.412551526878102E-5
450132402,12,12217,9.82237865269706E-4
450157142,1,12217,8.185315543914218E-5
450309588,1,12217,8.185315543914218E-5
450314908,2,12217,1.6370631087828436E-4
450319480,1,12217,8.185315543914218E-5
450319756,1,12217,8.185315543914218E-5
450319788,1,12217,8.185315543914218E-5
458599883,2,13065,1.5308075009567548E-4
458612294,1,13065,7.654037504783774E-5
458659334,1,13065,7.654037504783774E-5
458743166,1,13065,7.654037504783774E-5
458747881,2,13065,1.5308075009567548E-4
458781272,1,13065,7.654037504783774E-5
458866203,1,13065,7.654037504783774E-5
458882646,1,13065,7.654037504783774E-5
458888891,3,13065,2.296211251435132E-4
458895144,3,13065,2.296211251435132E-4
458895166,1,13065,7.654037504783774E-5
458895495,1,13065,7.654037504783774E-5
458895605,1,13065,7.654037504783774E-5
458895616,1,13065,7.654037504783774E-5
458895765,1,13065,7.654037504783774E-5
458895980,1,13065,7.654037504783774E-5
458896197,1,13065,7.654037504783774E-5
458896734,1,13065,7.654037504783774E-5
458896897,1,13065,7.654037504783774E-5
465747963,1,8095,1.2353304508956145E-4
467896353,1,13724,7.28650539201399E-5
468007081,4,13724,2.914602156805596E-4
468088516,6,13724,4.371903235208394E-4
468169099,10,13724,7.28650539201399E-4
468183063,1,13724,7.28650539201399E-5
468190911,1,13724,7.28650539201399E-5
468196155,2,13724,1.457301078402798E-4
468200963,1,13724,7.28650539201399E-5
468213867,1,13724,7.28650539201399E-5
468220360,1,13724,7.28650539201399E-5
468220363,1,13724,7.28650539201399E-5
468221143,1,13724,7.28650539201399E-5
468221160,1,13724,7.28650539201399E-5
468221490,1,13724,7.28650539201399E-5
468221497,1,13724,7.28650539201399E-5
477074160,1,13215,7.567158531971244E-5
477079273,1,13215,7.567158531971244E-5
477085738,2,13215,1.513431706394249E-4
477227786,1,13215,7.567158531971244E-5
477261755,1,13215,7.567158531971244E-5
477261877,1,13215,7.567158531971244E-5
477262455,1,13215,7.567158531971244E-5
485859364,1,15175,6.589785831960461E-5
485860633,1,15175,6.589785831960461E-5
485861492,1,15175,6.589785831960461E-5
485873765,2,15175,1.3179571663920922E-4
485879263,1,15175,6.589785831960461E-5
485895455,1,15175,6.589785831960461E-5
485899439,1,15175,6.589785831960461E-5
485904625,1,15175,6.589785831960461E-5
486035397,4,15175,2.6359143327841844E-4
486035488,1,15175,6.589785831960461E-5
486071715,1,15175,6.589785831960461E-5
486074505,1,15175,6.589785831960461E-5
486081188,1,15175,6.589785831960461E-5
486168394,1,15175,6.589785831960461E-5
486189251,1,15175,6.589785831960461E-5
486189745,2,15175,1.3179571663920922E-4
486214250,6,15175,3.9538714991762766E-4
486214910,2,15175,1.3179571663920922E-4
486216170,1,15175,6.589785831960461E-5
486216289,1,15175,6.589785831960461E-5
486217474,1,15175,6.589785831960461E-5
486217965,1,15175,6.589785831960461E-5
495232429,1,15804,6.327512022272843E-5
495232496,1,15804,6.327512022272843E-5
495236795,4,15804,2.531004808909137E-4
495305910,1,15804,6.327512022272843E-5
495348485,1,15804,6.327512022272843E-5
495393860,1,15804,6.327512022272843E-5
495533881,1,15804,6.327512022272843E-5
495534179,1,15804,6.327512022272843E-5
495534842,1,15804,6.327512022272843E-5
503272036,1,16565,6.036824630244491E-5
503289311,1,16565,6.036824630244491E-5
503327864,1,16565,6.036824630244491E-5
503356256,1,16565,6.036824630244491E-5
503358916,1,16565,6.036824630244491E-5
503421211,2,16565,1.2073649260488983E-4
503425894,1,16565,6.036824630244491E-5
503435195,1,16565,6.036824630244491E-5
503439765,1,16565,6.036824630244491E-5
503440334,1,16565,6.036824630244491E-5
503440641,1,16565,6.036824630244491E-5
503440935,1,16565,6.036824630244491E-5
512861114,2,16659,1.200552254036857E-4
512865500,1,16659,6.002761270184285E-5
512879350,1,16659,6.002761270184285E-5
512905300,1,16659,6.002761270184285E-5
512916901,1,16659,6.002761270184285E-5
512925601,1,16659,6.002761270184285E-5
512933922,1,16659,6.002761270184285E-5
512937998,1,16659,6.002761270184285E-5
512972831,1,16659,6.002761270184285E-5
512991896,2,16659,1.200552254036857E-4
513082459,1,16659,6.002761270184285E-5
513192376,1,16659,6.002761270184285E-5
513196232,1,16659,6.002761270184285E-5
513222868,1,16659,6.002761270184285E-5
513223069,1,16659,6.002761270184285E-5
513223155,2,16659,1.200552254036857E-4
513223189,1,16659,6.002761270184285E-5
513223888,2,16659,1.200552254036857E-4
513223963,1,16659,6.002761270184285E-5
513224193,1,16659,6.002761270184285E-5
513224312,1,16659,6.002761270184285E-5
513224358,2,16659,1.200552254036857E-4
513224455,1,16659,6.002761270184285E-5
513225138,1,16659,6.002761270184285E-5
513225139,1,16659,6.002761270184285E-5
522113386,2,15721,1.2721837033267605E-4
522114339,5,15721,3.180459258316901E-4
522118516,1,15721,6.360918516633803E-5
522150315,1,15721,6.360918516633803E-5
522162563,2,15721,1.2721837033267605E-4
522168434,1,15721,6.360918516633803E-5
522293138,1,15721,6.360918516633803E-5
522295862,1,15721,6.360918516633803E-5
522303687,12,15721,7.633102219960562E-4
522323291,2,15721,1.2721837033267605E-4
522347472,1,15721,6.360918516633803E-5
522373438,3,15721,1.9082755549901405E-4
522419033,2,15721,1.2721837033267605E-4
522431874,1,15721,6.360918516633803E-5
522433890,1,15721,6.360918516633803E-5
522433953,1,15721,6.360918516633803E-5
522434752,1,15721,6.360918516633803E-5
522434931,1,15721,6.360918516633803E-5
522435076,1,15721,6.360918516633803E-5
531506315,1,13475,7.421150278293135E-5
531507650,1,13475,7.421150278293135E-5
531564210,1,13475,7.421150278293135E-5
531620882,1,13475,7.421150278293135E-5
531725031,1,13475,7.421150278293135E-5
531740859,1,13475,7.421150278293135E-5
531762680,2,13475,1.484230055658627E-4
531806100,4,13475,2.968460111317254E-4
531806359,1,13475,7.421150278293135E-5
531807816,1,13475,7.421150278293135E-5
531808150,2,13475,1.484230055658627E-4
541307220,5,14060,3.5561877667140827E-4
541315884,1,14060,7.112375533428166E-5
541330322,1,14060,7.112375533428166E-5
541354748,1,14060,7.112375533428166E-5
541410928,1,14060,7.112375533428166E-5
541419519,1,14060,7.112375533428166E-5
541439390,1,14060,7.112375533428166E-5
541511333,1,14060,7.112375533428166E-5
541539739,4,14060,2.844950213371266E-4
541604771,1,14060,7.112375533428166E-5
541610376,1,14060,7.112375533428166E-5
541642653,1,14060,7.112375533428166E-5
541646131,1,14060,7.112375533428166E-5
541646187,2,14060,1.422475106685633E-4
541671666,2,14060,1.422475106685633E-4
541682791,1,14060,7.112375533428166E-5
541684395,1,14060,7.112375533428166E-5
541685167,1,14060,7.112375533428166E-5
541685286,1,14060,7.112375533428166E-5
541685305,1,14060,7.112375533428166E-5
541685512,1,14060,7.112375533428166E-5
551474311,7,13839,5.058168942842691E-4
551489744,1,13839,7.225955632632416E-5
551492882,1,13839,7.225955632632416E-5
551510925,1,13839,7.225955632632416E-5
551526329,1,13839,7.225955632632416E-5
551649051,1,13839,7.225955632632416E-5
551674332,2,13839,1.4451911265264832E-4
551690764,4,13839,2.8903822530529664E-4
551695889,1,13839,7.225955632632416E-5
551696223,1,13839,7.225955632632416E-5
551696315,1,13839,7.225955632632416E-5
551696681,1,13839,7.225955632632416E-5
560833908,3,13931,2.1534706769076162E-4
560835423,1,13931,7.178235589692053E-5
560835462,4,13931,2.8712942358768214E-4
560852049,2,13931,1.4356471179384107E-4
560857517,2,13931,1.4356471179384107E-4
560874870,1,13931,7.178235589692053E-5
561036811,2,13931,1.4356471179384107E-4
561084458,1,13931,7.178235589692053E-5
561123939,1,13931,7.178235589692053E-5
561149966,1,13931,7.178235589692053E-5
561172408,1,13931,7.178235589692053E-5
561173349,1,13931,7.178235589692053E-5
561173840,1,13931,7.178235589692053E-5
561174009,1,13931,7.178235589692053E-5
570325810,3,12842,2.336084722005918E-4
570328726,2,12842,1.557389814670612E-4
570368106,1,12842,7.78694907335306E-5
570378252,1,12842,7.78694907335306E-5
570402214,1,12842,7.78694907335306E-5
570527615,1,12842,7.78694907335306E-5
570631096,6,12842,4.672169444011836E-4
570634800,3,12842,2.336084722005918E-4
570643077,5,12842,3.89347453667653E-4
570645892,1,12842,7.78694907335306E-5
570645915,1,12842,7.78694907335306E-5
570645949,1,12842,7.78694907335306E-5
570646139,1,12842,7.78694907335306E-5
580058102,1,13109,7.628346937218705E-5
580067919,3,13109,2.2885040811656114E-4
580174357,1,13109,7.628346937218705E-5
580177488,1,13109,7.628346937218705E-5
580184045,2,13109,1.525669387443741E-4
580197303,1,13109,7.628346937218705E-5
580202493,2,13109,1.525669387443741E-4
580207267,7,13109,5.339842856053093E-4
580231685,1,13109,7.628346937218705E-5
580271444,1,13109,7.628346937218705E-5
580274239,1,13109,7.628346937218705E-5
589950826,3,12803,2.3432008123096148E-4
589974409,1,12803,7.810669374365383E-5
589976471,1,12803,7.810669374365383E-5
589979883,1,12803,7.810669374365383E-5
589983655,1,12803,7.810669374365383E-5
590017174,1,12803,7.810669374365383E-5
590017840,2,12803,1.5621338748730767E-4
590029963,1,12803,7.810669374365383E-5
590103421,1,12803,7.810669374365383E-5
590173111,1,12803,7.810669374365383E-5
590278669,1,12803,7.810669374365383E-5
590306928,4,12803,3.1242677497461533E-4
590314872,1,12803,7.810669374365383E-5
590315885,1,12803,7.810669374365383E-5
590315960,1,12803,7.810669374365383E-5
590316036,1,12803,7.810669374365383E-5
590316335,1,12803,7.810669374365383E-5
590316363,1,12803,7.810669374365383E-5
590316381,1,12803,7.810669374365383E-5
590316382,1,12803,7.810669374365383E-5
590316553,1,12803,7.810669374365383E-5
600132737,1,14665,6.818956699624957E-5
600192433,2,14665,1.3637913399249915E-4
600264480,1,14665,6.818956699624957E-5
600375122,1,14665,6.818956699624957E-5
600436732,2,14665,1.3637913399249915E-4
600476324,3,14665,2.0456870098874873E-4
600476532,1,14665,6.818956699624957E-5
600477474,1,14665,6.818956699624957E-5
600477658,2,14665,1.3637913399249915E-4
600477863,1,14665,6.818956699624957E-5
600477965,1,14665,6.818956699624957E-5
609484258,1,12085,8.274720728175425E-5
609594716,1,12085,8.274720728175425E-5
609619052,1,12085,8.274720728175425E-5
609630521,1,12085,8.274720728175425E-5
609631270,1,12085,8.274720728175425E-5
618096502,1,13051,7.662248103593594E-5
618143392,1,13051,7.662248103593594E-5
618175434,1,13051,7.662248103593594E-5
618177807,1,13051,7.662248103593594E-5
618189515,1,13051,7.662248103593594E-5
618413743,1,13051,7.662248103593594E-5
618433879,1,13051,7.662248103593594E-5
618434897,1,13051,7.662248103593594E-5
618461258,1,13051,7.662248103593594E-5
618468824,1,13051,7.662248103593594E-5
618469116,1,13051,7.662248103593594E-5
618469522,1,13051,7.662248103593594E-5
618470630,1,13051,7.662248103593594E-5
618470815,1,13051,7.662248103593594E-5
618470826,1,13051,7.662248103593594E-5
618471051,1,13051,7.662248103593594E-5
628743659,1,11520,8.680555555555556E-5
628749194,1,11520,8.680555555555556E-5
628842319,1,11520,8.680555555555556E-5
628879518,1,11520,8.680555555555556E-5
628923485,2,11520,1.7361111111111112E-4
628962245,2,11520,1.7361111111111112E-4
628966402,1,11520,8.680555555555556E-5
628970667,1,11520,8.680555555555556E-5
628972194,2,11520,1.7361111111111112E-4
628972331,1,11520,8.680555555555556E-5
628972610,1,11520,8.680555555555556E-5
638035036,1,15351,6.51423360041691E-5
638047682,3,15351,1.9542700801250732E-4
638053417,4,15351,2.605693440166764E-4
638056288,11,15351,7.165656960458602E-4
638067714,4,15351,2.605693440166764E-4
638069204,1,15351,6.51423360041691E-5
638083548,1,15351,6.51423360041691E-5
638212881,2,15351,1.302846720083382E-4
638277328,1,15351,6.51423360041691E-5
638277566,1,15351,6.51423360041691E-5
647589852,1,11933,8.380122349786307E-5
647592851,1,11933,8.380122349786307E-5
647601590,1,11933,8.380122349786307E-5
647603289,1,11933,8.380122349786307E-5
647606182,1,11933,8.380122349786307E-5
647608956,1,11933,8.380122349786307E-5
647615609,1,11933,8.380122349786307E-5
647617712,2,11933,1.6760244699572614E-4
647699036,1,11933,8.380122349786307E-5
647836678,1,11933,8.380122349786307E-5
647853028,4,11933,3.352048939914523E-4
647859321,6,11933,5.028073409871785E-4
647903337,1,11933,8.380122349786307E-5
647913376,1,11933,8.380122349786307E-5
647913405,1,11933,8.380122349786307E-5
647913415,1,11933,8.380122349786307E-5
647913958,1,11933,8.380122349786307E-5
647914117,1,11933,8.380122349786307E-5
656612673,2,12150,1.646090534979424E-4
656612842,1,12150,8.23045267489712E-5
656612980,1,12150,8.23045267489712E-5
656617263,2,12150,1.646090534979424E-4
656617344,1,12150,8.23045267489712E-5
656623962,1,12150,8.23045267489712E-5
656658520,1,12150,8.23045267489712E-5
656701918,1,12150,8.23045267489712E-5
656821662,1,12150,8.23045267489712E-5
656892579,1,12150,8.23045267489712E-5
656899044,1,12150,8.23045267489712E-5
656952176,6,12150,4.938271604938272E-4
656954393,1,12150,8.23045267489712E-5
656954869,1,12150,8.23045267489712E-5
665994994,2,14733,1.357496775945157E-4
665995221,1,14733,6.787483879725786E-5
666015608,1,14733,6.787483879725786E-5
666060253,1,14733,6.787483879725786E-5
666151629,1,14733,6.787483879725786E-5
666207151,2,14733,1.357496775945157E-4
666220622,1,14733,6.787483879725786E-5
666235509,1,14733,6.787483879725786E-5
666287615,1,14733,6.787483879725786E-5
666288179,2,14733,1.357496775945157E-4
666291004,1,14733,6.787483879725786E-5
666291032,1,14733,6.787483879725786E-5
666291385,1,14733,6.787483879725786E-5
666291424,1,14733,6.787483879725786E-5
666291440,1,14733,6.787483879725786E-5
666291611,1,14733,6.787483879725786E-5
666291897,1,14733,6.787483879725786E-5
666292132,1,14733,6.787483879725786E-5
666292497,1,14733,6.787483879725786E-5
674120847,2,15221,1.3139741147099403E-4
674123574,1,15221,6.569870573549701E-5
674124257,1,15221,6.569870573549701E-5
674136022,1,15221,6.569870573549701E-5
674206456,1,15221,6.569870573549701E-5
674297342,12,15221,7.883844688259641E-4
674334265,1,15221,6.569870573549701E-5
674355055,2,15221,1.3139741147099403E-4
674364448,1,15221,6.569870573549701E-5
674408185,39,15221,0.0025622495236843836
674408368,1,15221,6.569870573549701E-5
674409327,39,15221,0.0025622495236843836
674415981,1,15221,6.569870573549701E-5
674416718,1,15221,6.569870573549701E-5
674416947,1,15221,6.569870573549701E-5
674417260,1,15221,6.569870573549701E-5
682443735,1,13654,7.323861139592794E-5
682445331,1,13654,7.323861139592794E-5
682449385,1,13654,7.323861139592794E-5
682466991,3,13654,2.197158341877838E-4
682478168,1,13654,7.323861139592794E-5
682485279,1,13654,7.323861139592794E-5
682549308,1,13654,7.323861139592794E-5
682561871,2,13654,1.4647722279185587E-4
682620594,1,13654,7.323861139592794E-5
682622957,1,13654,7.323861139592794E-5
682630476,1,13654,7.323861139592794E-5
682630478,1,13654,7.323861139592794E-5
682630522,1,13654,7.323861139592794E-5
682630812,1,13654,7.323861139592794E-5
688675150,1,11088,9.018759018759019E-5
690734115,2,14407,1.3882140626084543E-4
690737139,1,14407,6.941070313042272E-5
690756777,1,14407,6.941070313042272E-5
690814416,1,14407,6.941070313042272E-5
690827006,3,14407,2.0823210939126813E-4
690864193,1,14407,6.941070313042272E-5
690931994,1,14407,6.941070313042272E-5
690985559,10,14407,6.941070313042271E-4
690997920,1,14407,6.941070313042272E-5
691023558,1,14407,6.941070313042272E-5
691055095,1,14407,6.941070313042272E-5
691056198,1,14407,6.941070313042272E-5
691056822,1,14407,6.941070313042272E-5
691056855,1,14407,6.941070313042272E-5
691056975,1,14407,6.941070313042272E-5
691057142,1,14407,6.941070313042272E-5
699084651,1,8386,1.1924636298592893E-4
699092591,1,8386,1.1924636298592893E-4
699124760,1,8386,1.1924636298592893E-4
699138334,3,8386,3.577390889577868E-4
699300839,1,8386,1.1924636298592893E-4
699304222,1,8386,1.1924636298592893E-4
699312208,1,8386,1.1924636298592893E-4
699319761,2,8386,2.3849272597185786E-4
699389984,1,8386,1.1924636298592893E-4
699392721,1,8386,1.1924636298592893E-4
699394746,1,8386,1.1924636298592893E-4
699394807,1,8386,1.1924636298592893E-4
699395475,1,8386,1.1924636298592893E-4
699395539,1,8386,1.1924636298592893E-4
699395852,1,8386,1.1924636298592893E-4
699396298,1,8386,1.1924636298592893E-4
708109145,1,3319,3.0129557095510696E-4
708116171,2,3319,6.025911419102139E-4
708267932,2,3319,6.025911419102139E-4
708282951,1,3319,3.0129557095510696E-4
