GLOBALEVENTID,mentions_count,mentions_pool,coverage
410425035,1,15813,6.323910706380825E-5
410425845,2,15813,1.264782141276165E-4
410426416,1,15813,6.323910706380825E-5
410428571,3,15813,1.8971732119142478E-4
410428804,3,15813,1.8971732119142478E-4
410431333,1,15813,6.323910706380825E-5
410438964,1,15813,6.323910706380825E-5
410439971,1,15813,6.323910706380825E-5
410440416,13,15813,8.221083918295073E-4
410443281,1,15813,6.323910706380825E-5
410446986,2,15813,1.264782141276165E-4
410447547,1,15813,6.323910706380825E-5
410449429,1,15813,6.323910706380825E-5
410451581,1,15813,6.323910706380825E-5
410456903,1,15813,6.323910706380825E-5
410460207,1,15813,6.323910706380825E-5
410474981,1,15813,6.323910706380825E-5
410479476,1,15813,6.323910706380825E-5
410480134,1,15813,6.323910706380825E-5
410480143,1,15813,6.323910706380825E-5
410481414,1,15813,6.323910706380825E-5
410481820,1,15813,6.323910706380825E-5
410482090,2,15813,1.264782141276165E-4
410482836,1,15813,6.323910706380825E-5
410482871,1,15813,6.323910706380825E-5
410483491,1,15813,6.323910706380825E-5
417923558,1,12232,8.175277959450622E-5
417931824,1,12232,8.175277959450622E-5
417934408,2,12232,1.6350555918901244E-4
417968356,1,12232,8.175277959450622E-5
418024828,1,12232,8.175277959450622E-5
418053536,1,12232,8.175277959450622E-5
418169495,12,12232,9.810333551340746E-4
418206519,1,12232,8.175277959450622E-5
418209313,1,12232,8.175277959450622E-5
418216261,1,12232,8.175277959450622E-5
418221860,1,12232,8.175277959450622E-5
418224894,2,12232,1.6350555918901244E-4
418225640,1,12232,8.175277959450622E-5
418228392,1,12232,8.175277959450622E-5
418234793,1,12232,8.175277959450622E-5
418236178,2,12232,1.6350555918901244E-4
418239048,1,12232,8.175277959450622E-5
418239062,2,12232,1.6350555918901244E-4
418239098,1,12232,8.175277959450622E-5
418239174,1,12232,8.175277959450622E-5
418240555,1,12232,8.175277959450622E-5
418240808,1,12232,8.175277959450622E-5
418240899,1,12232,8.175277959450622E-5
426359123,2,10910,1.8331805682859762E-4
426440285,2,10910,1.8331805682859762E-4
426494321,1,10910,9.165902841429881E-5
426519177,12,10910,0.0010999083409715857
426534905,1,10910,9.165902841429881E-5
426538954,1,10910,9.165902841429881E-5
426539074,1,10910,9.165902841429881E-5
426539658,3,10910,2.7497708524289643E-4
434023530,1,11185,8.94054537326777E-5
434060943,1,11185,8.94054537326777E-5
434105899,1,11185,8.94054537326777E-5
434216222,2,11185,1.788109074653554E-4
434259412,3,11185,2.6821636119803307E-4
434260970,1,11185,8.94054537326777E-5
434261532,1,11185,8.94054537326777E-5
441819853,1,11887,8.412551526878102E-5
441835468,1,11887,8.412551526878102E-5
441836434,1,11887,8.412551526878102E-5
441837990,1,11887,8.412551526878102E-5
441870255,2,11887,1.6825103053756205E-4
441884702,1,11887,8.412551526878102E-5
441901283,3,11887,2.5237654580634306E-4
441920325,1,11887,8.412551526878102E-5
441980451,1,11887,8.412551526878102E-5
441999469,1,11887,8.412551526878102E-5
442087032,1,11887,8.412551526878102E-5
442102130,1,11887,8.412551526878102E-5
442102523,1,11887,8.412551526878102E-5
442102603,1,11887,8.412551526878102E-5
442102730,1,11887,8.412551526878102E-5
442102751,1,11887,8.412551526878102E-5
442102839,1,11887,8.412551526878102E-5
450130112,2,12217,1.6370631087828436E-4
450139848,1,12217,8.185315543914218E-5
450189474,1,12217,8.185315543914218E-5
450244374,1,12217,8.185315543914218E-5
450256556,1,12217,8.185315543914218E-5
450261848,2,12217,1.6370631087828436E-4
450263433,1,12217,8.185315543914218E-5
450265913,1,12217,8.185315543914218E-5
450293218,1,12217,8.185315543914218E-5
450299781,1,12217,8.185315543914218E-5
458596537,2,13065,1.5308075009567548E-4
458598725,5,13065,3.827018752391887E-4
458672760,1,13065,7.654037504783774E-5
458785586,1,13065,7.654037504783774E-5
458886078,1,13065,7.654037504783774E-5
458892959,4,13065,3.0616150019135096E-4
458896153,1,13065,7.654037504783774E-5
458896384,1,13065,7.654037504783774E-5
467894492,2,13724,1.457301078402798E-4
467923880,1,13724,7.28650539201399E-5
467933553,2,13724,1.457301078402798E-4
467976815,1,13724,7.28650539201399E-5
468034805,1,13724,7.28650539201399E-5
468091594,1,13724,7.28650539201399E-5
468169437,11,13724,8.015155931215389E-4
468192308,2,13724,1.457301078402798E-4
468193660,2,13724,1.457301078402798E-4
468205535,1,13724,7.28650539201399E-5
468210670,1,13724,7.28650539201399E-5
468220452,1,13724,7.28650539201399E-5
468220486,1,13724,7.28650539201399E-5
468220927,1,13724,7.28650539201399E-5
468221333,1,13724,7.28650539201399E-5
477068167,2,13215,1.513431706394249E-4
477236406,16,13215,0.0012107453651153991
477249554,1,13215,7.567158531971244E-5
477256770,1,13215,7.567158531971244E-5
485859859,1,15175,6.589785831960461E-5
485859874,2,15175,1.3179571663920922E-4
485871290,2,15175,1.3179571663920922E-4
485974184,1,15175,6.589785831960461E-5
485997751,1,15175,6.589785831960461E-5
486032669,4,15175,2.6359143327841844E-4
486065285,2,15175,1.3179571663920922E-4
486161377,1,15175,6.589785831960461E-5
486179600,1,15175,6.589785831960461E-5
486187198,1,15175,6.589785831960461E-5
486189330,1,15175,6.589785831960461E-5
486192353,1,15175,6.589785831960461E-5
486216178,1,15175,6.589785831960461E-5
486216228,1,15175,6.589785831960461E-5
486216442,2,15175,1.3179571663920922E-4
486216598,1,15175,6.589785831960461E-5
486216834,1,15175,6.589785831960461E-5
486217174,1,15175,6.589785831960461E-5
486217184,1,15175,6.589785831960461E-5
486217434,1,15175,6.589785831960461E-5
486217646,1,15175,6.589785831960461E-5
495232248,1,15804,6.327512022272843E-5
495233260,3,15804,1.8982536066818528E-4
495248346,1,15804,6.327512022272843E-5
495457185,1,15804,6.327512022272843E-5
