GLOBALEVENTID,mentions_count,mentions_pool,coverage
410424643,1,15813,6.323910706380825E-5
410428668,1,15813,6.323910706380825E-5
410428871,1,15813,6.323910706380825E-5
410429511,1,15813,6.323910706380825E-5
410440307,1,15813,6.323910706380825E-5
410449941,1,15813,6.323910706380825E-5
410450764,1,15813,6.323910706380825E-5
410459749,1,15813,6.323910706380825E-5
410466140,1,15813,6.323910706380825E-5
410471849,1,15813,6.323910706380825E-5
410475461,1,15813,6.323910706380825E-5
410479404,1,15813,6.323910706380825E-5
410479487,1,15813,6.323910706380825E-5
410479523,1,15813,6.323910706380825E-5
410480090,1,15813,6.323910706380825E-5
410482761,2,15813,1.264782141276165E-4
410482792,2,15813,1.264782141276165E-4
417930745,1,12232,8.175277959450622E-5
417933137,1,12232,8.175277959450622E-5
417944488,1,12232,8.175277959450622E-5
417987370,1,12232,8.175277959450622E-5
418009505,1,12232,8.175277959450622E-5
418025941,1,12232,8.175277959450622E-5
418055113,1,12232,8.175277959450622E-5
418167435,1,12232,8.175277959450622E-5
418189093,1,12232,8.175277959450622E-5
418218268,2,12232,1.6350555918901244E-4
418221596,12,12232,9.810333551340746E-4
418230659,1,12232,8.175277959450622E-5
418236687,3,12232,2.4525833878351864E-4
418239091,1,12232,8.175277959450622E-5
418239368,1,12232,8.175277959450622E-5
418240198,1,12232,8.175277959450622E-5
418240747,1,12232,8.175277959450622E-5
418240992,1,12232,8.175277959450622E-5
426356114,2,10910,1.8331805682859762E-4
426372353,2,10910,1.8331805682859762E-4
426416837,1,10910,9.165902841429881E-5
426468165,1,10910,9.165902841429881E-5
426504053,1,10910,9.165902841429881E-5
426527280,3,10910,2.7497708524289643E-4
426530203,1,10910,9.165902841429881E-5
426536291,1,10910,9.165902841429881E-5
426538971,1,10910,9.165902841429881E-5
433996657,2,11185,1.788109074653554E-4
433997326,1,11185,8.94054537326777E-5
434003203,2,11185,1.788109074653554E-4
434012588,1,11185,8.94054537326777E-5
434062795,1,11185,8.94054537326777E-5
434075636,1,11185,8.94054537326777E-5
434104833,1,11185,8.94054537326777E-5
434213979,7,11185,6.258381761287438E-4
434241860,1,11185,8.94054537326777E-5
434246614,1,11185,8.94054537326777E-5
434255182,1,11185,8.94054537326777E-5
434260722,1,11185,8.94054537326777E-5
434260971,1,11185,8.94054537326777E-5
434261043,1,11185,8.94054537326777E-5
434261596,1,11185,8.94054537326777E-5
434261836,1,11185,8.94054537326777E-5
434261909,1,11185,8.94054537326777E-5
434261915,1,11185,8.94054537326777E-5
434261918,1,11185,8.94054537326777E-5
434262006,2,11185,1.788109074653554E-4
434262060,1,11185,8.94054537326777E-5
441822731,1,11887,8.412551526878102E-5
441841770,1,11887,8.412551526878102E-5
441842156,1,11887,8.412551526878102E-5
441861893,1,11887,8.412551526878102E-5
441878808,1,11887,8.412551526878102E-5
441885474,1,11887,8.412551526878102E-5
441992338,1,11887,8.412551526878102E-5
442046586,7,11887,5.888786068814671E-4
442047905,1,11887,8.412551526878102E-5
442064878,1,11887,8.412551526878102E-5
442099253,1,11887,8.412551526878102E-5
442100755,23,11887,0.0019348868511819635
442101824,1,11887,8.412551526878102E-5
442102353,1,11887,8.412551526878102E-5
442102579,1,11887,8.412551526878102E-5
442102591,1,11887,8.412551526878102E-5
