GLOBALEVENTID,mentions_count,mentions_pool,coverage
410427018,1,15813,6.323910706380825E-5
410429260,1,15813,6.323910706380825E-5
410432495,1,15813,6.323910706380825E-5
410438382,1,15813,6.323910706380825E-5
410442694,1,15813,6.323910706380825E-5
410450692,1,15813,6.323910706380825E-5
410458860,4,15813,2.52956428255233E-4
410458923,7,15813,4.426737494466578E-4
410475090,1,15813,6.323910706380825E-5
410475164,1,15813,6.323910706380825E-5
410479842,1,15813,6.323910706380825E-5
410480323,1,15813,6.323910706380825E-5
410480479,1,15813,6.323910706380825E-5
410480493,1,15813,6.323910706380825E-5
410481902,2,15813,1.264782141276165E-4
410481909,1,15813,6.323910706380825E-5
410482658,1,15813,6.323910706380825E-5
410482822,1,15813,6.323910706380825E-5
417926345,1,12232,8.175277959450622E-5
417932238,1,12232,8.175277959450622E-5
417941089,1,12232,8.175277959450622E-5
417956683,1,12232,8.175277959450622E-5
417965144,1,12232,8.175277959450622E-5
418012234,1,12232,8.175277959450622E-5
418020171,4,12232,3.270111183780249E-4
418064938,1,12232,8.175277959450622E-5
418104986,1,12232,8.175277959450622E-5
418207116,5,12232,4.0876389797253105E-4
418215436,1,12232,8.175277959450622E-5
418224585,1,12232,8.175277959450622E-5
418237622,1,12232,8.175277959450622E-5
418239488,1,12232,8.175277959450622E-5
418240429,1,12232,8.175277959450622E-5
418240959,1,12232,8.175277959450622E-5
426363292,1,10910,9.165902841429881E-5
426399510,1,10910,9.165902841429881E-5
426423713,2,10910,1.8331805682859762E-4
426437540,1,10910,9.165902841429881E-5
426450162,1,10910,9.165902841429881E-5
426514254,1,10910,9.165902841429881E-5
426524806,2,10910,1.8331805682859762E-4
426539276,1,10910,9.165902841429881E-5
426539611,2,10910,1.8331805682859762E-4
433997136,1,11185,8.94054537326777E-5
433998034,1,11185,8.94054537326777E-5
434004253,1,11185,8.94054537326777E-5
434005460,1,11185,8.94054537326777E-5
434015985,1,11185,8.94054537326777E-5
434018210,3,11185,2.6821636119803307E-4
434019055,3,11185,2.6821636119803307E-4
434033970,1,11185,8.94054537326777E-5
434072437,1,11185,8.94054537326777E-5
434169395,1,11185,8.94054537326777E-5
434213094,2,11185,1.788109074653554E-4
434214697,1,11185,8.94054537326777E-5
434221013,1,11185,8.94054537326777E-5
434260838,1,11185,8.94054537326777E-5
434261852,1,11185,8.94054537326777E-5
434262260,1,11185,8.94054537326777E-5
441816865,2,11887,1.6825103053756205E-4
441920375,1,11887,8.412551526878102E-5
441986164,1,11887,8.412551526878102E-5
442089288,1,11887,8.412551526878102E-5
442092725,3,11887,2.5237654580634306E-4
442101884,1,11887,8.412551526878102E-5
442102550,1,11887,8.412551526878102E-5
442102675,1,11887,8.412551526878102E-5
442103064,1,11887,8.412551526878102E-5
450144014,1,12217,8.185315543914218E-5
450158551,2,12217,1.6370631087828436E-4
450263199,1,12217,8.185315543914218E-5
450308266,2,12217,1.6370631087828436E-4
450310828,2,12217,1.6370631087828436E-4
450317826,1,12217,8.185315543914218E-5
450319850,1,12217,8.185315543914218E-5
458603766,1,13065,7.654037504783774E-5
458607575,2,13065,1.5308075009567548E-4
458610492,1,13065,7.654037504783774E-5
458672421,1,13065,7.654037504783774E-5
458694751,1,13065,7.654037504783774E-5
458736486,1,13065,7.654037504783774E-5
458744105,1,13065,7.654037504783774E-5
458776516,1,13065,7.654037504783774E-5
458815575,1,13065,7.654037504783774E-5
458836780,1,13065,7.654037504783774E-5
458866177,2,13065,1.5308075009567548E-4
458879716,2,13065,1.5308075009567548E-4
458893750,8,13065,6.123230003827019E-4
458895111,1,13065,7.654037504783774E-5
458895504,1,13065,7.654037504783774E-5
458895657,1,13065,7.654037504783774E-5
458895682,1,13065,7.654037504783774E-5
458895726,1,13065,7.654037504783774E-5
458896127,1,13065,7.654037504783774E-5
467895262,1,13724,7.28650539201399E-5
467901239,1,13724,7.28650539201399E-5
468107172,9,13724,6.557854852812591E-4
468141324,1,13724,7.28650539201399E-5
468177175,1,13724,7.28650539201399E-5
468189761,1,13724,7.28650539201399E-5
468208112,1,13724,7.28650539201399E-5
468220744,1,13724,7.28650539201399E-5
468220910,1,13724,7.28650539201399E-5
468221403,1,13724,7.28650539201399E-5
468221429,1,13724,7.28650539201399E-5
468221456,1,13724,7.28650539201399E-5
477167918,1,13215,7.567158531971244E-5
477228111,2,13215,1.513431706394249E-4
477246064,1,13215,7.567158531971244E-5
477256332,1,13215,7.567158531971244E-5
477262049,1,13215,7.567158531971244E-5
485883385,1,15175,6.589785831960461E-5
485905133,1,15175,6.589785831960461E-5
485924746,1,15175,6.589785831960461E-5
486015878,1,15175,6.589785831960461E-5
486086437,1,15175,6.589785831960461E-5
486116403,1,15175,6.589785831960461E-5
486125009,1,15175,6.589785831960461E-5
