GLOBALEVENTID,mentions_count,mentions_pool,coverage
410424551,2,15813,1.264782141276165E-4
410424582,1,15813,6.323910706380825E-5
410424689,1,15813,6.323910706380825E-5
410425486,1,15813,6.323910706380825E-5
410428630,2,15813,1.264782141276165E-4
410429087,1,15813,6.323910706380825E-5
410443054,1,15813,6.323910706380825E-5
410444705,1,15813,6.323910706380825E-5
410445111,1,15813,6.323910706380825E-5
410445175,1,15813,6.323910706380825E-5
410458687,1,15813,6.323910706380825E-5
410459247,4,15813,2.52956428255233E-4
410461985,1,15813,6.323910706380825E-5
410468662,1,15813,6.323910706380825E-5
410472296,1,15813,6.323910706380825E-5
410473884,1,15813,6.323910706380825E-5
410474682,20,15813,0.0012647821412761651
410477123,4,15813,2.52956428255233E-4
410479574,1,15813,6.323910706380825E-5
410479832,1,15813,6.323910706380825E-5
410479856,1,15813,6.323910706380825E-5
410479904,1,15813,6.323910706380825E-5
410480034,3,15813,1.8971732119142478E-4
410480192,1,15813,6.323910706380825E-5
410480262,1,15813,6.323910706380825E-5
410480393,1,15813,6.323910706380825E-5
410480598,1,15813,6.323910706380825E-5
410481536,1,15813,6.323910706380825E-5
410481978,1,15813,6.323910706380825E-5
410482131,1,15813,6.323910706380825E-5
410482194,1,15813,6.323910706380825E-5
410482396,1,15813,6.323910706380825E-5
410482490,1,15813,6.323910706380825E-5
410482542,1,15813,6.323910706380825E-5
410482798,1,15813,6.323910706380825E-5
410483261,1,15813,6.323910706380825E-5
410483341,1,15813,6.323910706380825E-5
410483439,1,15813,6.323910706380825E-5
410483481,1,15813,6.323910706380825E-5
417923948,2,12232,1.6350555918901244E-4
417924853,1,12232,8.175277959450622E-5
417927941,2,12232,1.6350555918901244E-4
417937918,1,12232,8.175277959450622E-5
417944885,1,12232,8.175277959450622E-5
417965937,1,12232,8.175277959450622E-5
418028478,1,12232,8.175277959450622E-5
418030983,2,12232,1.6350555918901244E-4
418133260,1,12232,8.175277959450622E-5
418163492,2,12232,1.6350555918901244E-4
418175679,1,12232,8.175277959450622E-5
418209643,1,12232,8.175277959450622E-5
418212829,1,12232,8.175277959450622E-5
418219143,1,12232,8.175277959450622E-5
418220035,1,12232,8.175277959450622E-5
418221251,3,12232,2.4525833878351864E-4
418234836,1,12232,8.175277959450622E-5
418239045,1,12232,8.175277959450622E-5
418239254,1,12232,8.175277959450622E-5
418239373,1,12232,8.175277959450622E-5
418239512,1,12232,8.175277959450622E-5
418239901,1,12232,8.175277959450622E-5
418240738,1,12232,8.175277959450622E-5
426381239,2,10910,1.8331805682859762E-4
426398050,1,10910,9.165902841429881E-5
426539171,1,10910,9.165902841429881E-5
