GLOBALEVENTID,mentions_count,mentions_pool,coverage
410424842,1,15813,6.323910706380825E-5
410426046,1,15813,6.323910706380825E-5
410427074,5,15813,3.161955353190413E-4
410433013,1,15813,6.323910706380825E-5
410433363,2,15813,1.264782141276165E-4
410445538,1,15813,6.323910706380825E-5
410447884,1,15813,6.323910706380825E-5
410448161,1,15813,6.323910706380825E-5
410449047,1,15813,6.323910706380825E-5
410458673,1,15813,6.323910706380825E-5
410462356,1,15813,6.323910706380825E-5
410469036,8,15813,5.05912856510466E-4
410472682,1,15813,6.323910706380825E-5
410475196,5,15813,3.161955353190413E-4
410478373,2,15813,1.264782141276165E-4
410479977,1,15813,6.323910706380825E-5
410480776,1,15813,6.323910706380825E-5
410480809,1,15813,6.323910706380825E-5
410481275,1,15813,6.323910706380825E-5
410481657,1,15813,6.323910706380825E-5
410481758,1,15813,6.323910706380825E-5
410481987,1,15813,6.323910706380825E-5
410482134,1,15813,6.323910706380825E-5
410482434,1,15813,6.323910706380825E-5
410482631,1,15813,6.323910706380825E-5
410482720,1,15813,6.323910706380825E-5
410483368,1,15813,6.323910706380825E-5
410483445,1,15813,6.323910706380825E-5
417923661,1,12232,8.175277959450622E-5
417924863,4,12232,3.270111183780249E-4
417929357,1,12232,8.175277959450622E-5
417952876,1,12232,8.175277959450622E-5
417962991,1,12232,8.175277959450622E-5
417966365,1,12232,8.175277959450622E-5
418120600,1,12232,8.175277959450622E-5
418174429,1,12232,8.175277959450622E-5
418203610,2,12232,1.6350555918901244E-4
418218100,2,12232,1.6350555918901244E-4
418230674,1,12232,8.175277959450622E-5
418239046,1,12232,8.175277959450622E-5
418239065,1,12232,8.175277959450622E-5
418240421,1,12232,8.175277959450622E-5
418240499,1,12232,8.175277959450622E-5
418240972,1,12232,8.175277959450622E-5
424505076,1,6580,1.5197568389057752E-4
426499749,1,10910,9.165902841429881E-5
426500060,1,10910,9.165902841429881E-5
426524425,2,10910,1.8331805682859762E-4
426538166,1,10910,9.165902841429881E-5
426538928,1,10910,9.165902841429881E-5
426538996,1,10910,9.165902841429881E-5
426539132,1,10910,9.165902841429881E-5
426539336,1,10910,9.165902841429881E-5
426539515,1,10910,9.165902841429881E-5
434001703,2,11185,1.788109074653554E-4
434059573,1,11185,8.94054537326777E-5
434072692,1,11185,8.94054537326777E-5
434146661,1,11185,8.94054537326777E-5
434215875,1,11185,8.94054537326777E-5
434240134,2,11185,1.788109074653554E-4
434249862,10,11185,8.94054537326777E-4
434261385,1,11185,8.94054537326777E-5
434261432,1,11185,8.94054537326777E-5
434261560,1,11185,8.94054537326777E-5
434261604,1,11185,8.94054537326777E-5
434261829,1,11185,8.94054537326777E-5
434262113,1,11185,8.94054537326777E-5
441821960,1,11887,8.412551526878102E-5
441824458,1,11887,8.412551526878102E-5
441834622,2,11887,1.6825103053756205E-4
441859634,1,11887,8.412551526878102E-5
441874150,1,11887,8.412551526878102E-5
442045885,1,11887,8.412551526878102E-5
