GLOBALEVENTID,mentions_count,mentions_pool,coverage
408698762,1,13501,7.406858751203614E-5
410424720,1,15813,6.323910706380825E-5
410427499,1,15813,6.323910706380825E-5
410427810,1,15813,6.323910706380825E-5
410433895,1,15813,6.323910706380825E-5
410434327,1,15813,6.323910706380825E-5
410447868,1,15813,6.323910706380825E-5
410455287,1,15813,6.323910706380825E-5
410458883,4,15813,2.52956428255233E-4
410464829,1,15813,6.323910706380825E-5
410470806,2,15813,1.264782141276165E-4
410470916,1,15813,6.323910706380825E-5
410473013,2,15813,1.264782141276165E-4
410475421,2,15813,1.264782141276165E-4
410480010,1,15813,6.323910706380825E-5
410480081,1,15813,6.323910706380825E-5
410480421,2,15813,1.264782141276165E-4
410480435,1,15813,6.323910706380825E-5
410480485,2,15813,1.264782141276165E-4
410480514,1,15813,6.323910706380825E-5
410480756,1,15813,6.323910706380825E-5
410481101,1,15813,6.323910706380825E-5
410481256,1,15813,6.323910706380825E-5
410481402,1,15813,6.323910706380825E-5
410481406,2,15813,1.264782141276165E-4
410481420,1,15813,6.323910706380825E-5
410481871,1,15813,6.323910706380825E-5
410482525,1,15813,6.323910706380825E-5
410482704,1,15813,6.323910706380825E-5
410482742,1,15813,6.323910706380825E-5
410482743,1,15813,6.323910706380825E-5
410483112,2,15813,1.264782141276165E-4
410483118,1,15813,6.323910706380825E-5
410483191,1,15813,6.323910706380825E-5
417939934,1,12232,8.175277959450622E-5
417963032,2,12232,1.6350555918901244E-4
418028959,1,12232,8.175277959450622E-5
418085870,1,12232,8.175277959450622E-5
418104674,1,12232,8.175277959450622E-5
418105150,1,12232,8.175277959450622E-5
418125306,1,12232,8.175277959450622E-5
418144620,1,12232,8.175277959450622E-5
418182478,1,12232,8.175277959450622E-5
418216052,1,12232,8.175277959450622E-5
418236558,1,12232,8.175277959450622E-5
418238017,1,12232,8.175277959450622E-5
418239027,1,12232,8.175277959450622E-5
418239057,1,12232,8.175277959450622E-5
418239080,1,12232,8.175277959450622E-5
418239104,1,12232,8.175277959450622E-5
418239144,1,12232,8.175277959450622E-5
418239404,1,12232,8.175277959450622E-5
418239487,1,12232,8.175277959450622E-5
418239918,1,12232,8.175277959450622E-5
418240269,1,12232,8.175277959450622E-5
418240855,1,12232,8.175277959450622E-5
418240927,1,12232,8.175277959450622E-5
426498072,1,10910,9.165902841429881E-5
426524843,1,10910,9.165902841429881E-5
426529380,1,10910,9.165902841429881E-5
426538897,1,10910,9.165902841429881E-5
426539197,1,10910,9.165902841429881E-5
426539316,1,10910,9.165902841429881E-5
434004027,22,11185,0.0019669199821189093
434023436,1,11185,8.94054537326777E-5
434026551,1,11185,8.94054537326777E-5
434077631,1,11185,8.94054537326777E-5
434091944,1,11185,8.94054537326777E-5
434215571,1,11185,8.94054537326777E-5
434221410,1,11185,8.94054537326777E-5
434248570,1,11185,8.94054537326777E-5
434259226,1,11185,8.94054537326777E-5
434260980,1,11185,8.94054537326777E-5
434261762,1,11185,8.94054537326777E-5
434262268,1,11185,8.94054537326777E-5
441817076,2,11887,1.6825103053756205E-4
441821653,2,11887,1.6825103053756205E-4
441845706,1,11887,8.412551526878102E-5
441941251,1,11887,8.412551526878102E-5
441962833,2,11887,1.6825103053756205E-4
441973426,1,11887,8.412551526878102E-5
442044318,5,11887,4.2062757634390513E-4
442086832,1,11887,8.412551526878102E-5
442089871,1,11887,8.412551526878102E-5
442090255,1,11887,8.412551526878102E-5
442098416,1,11887,8.412551526878102E-5
442102297,1,11887,8.412551526878102E-5
442102528,1,11887,8.412551526878102E-5
442102747,1,11887,8.412551526878102E-5
450133329,3,12217,2.455594663174265E-4
450135076,1,12217,8.185315543914218E-5
450135984,10,12217,8.185315543914218E-4
450209817,2,12217,1.6370631087828436E-4
450306631,1,12217,8.185315543914218E-5
450319779,1,12217,8.185315543914218E-5
450319842,1,12217,8.185315543914218E-5
450319878,1,12217,8.185315543914218E-5
450320096,1,12217,8.185315543914218E-5
456762269,1,9630,1.0384215991692627E-4
458602024,3,13065,2.296211251435132E-4
458620457,1,13065,7.654037504783774E-5
458623102,1,13065,7.654037504783774E-5
458625489,1,13065,7.654037504783774E-5
458852492,1,13065,7.654037504783774E-5
458869246,1,13065,7.654037504783774E-5
458876257,4,13065,3.0616150019135096E-4
458883239,1,13065,7.654037504783774E-5
458892518,1,13065,7.654037504783774E-5
458895096,1,13065,7.654037504783774E-5
458896134,1,13065,7.654037504783774E-5
458896478,1,13065,7.654037504783774E-5
458896684,1,13065,7.654037504783774E-5
467896455,1,13724,7.28650539201399E-5
467904711,1,13724,7.28650539201399E-5
467939418,1,13724,7.28650539201399E-5
467958252,1,13724,7.28650539201399E-5
