GLOBALEVENTID,mentions_count,mentions_pool,coverage
410424715,1,15813,6.323910706380825E-5
410427071,1,15813,6.323910706380825E-5
410428665,18,15813,0.0011383039271485487
410429532,2,15813,1.264782141276165E-4
410443233,6,15813,3.7943464238284955E-4
410449743,1,15813,6.323910706380825E-5
410459505,1,15813,6.323910706380825E-5
410469047,1,15813,6.323910706380825E-5
410478269,2,15813,1.264782141276165E-4
410479580,1,15813,6.323910706380825E-5
410479592,24,15813,0.0015177385695313982
410479652,1,15813,6.323910706380825E-5
410479713,1,15813,6.323910706380825E-5
410479806,1,15813,6.323910706380825E-5
410480140,1,15813,6.323910706380825E-5
410480322,2,15813,1.264782141276165E-4
410481017,1,15813,6.323910706380825E-5
410481515,1,15813,6.323910706380825E-5
410481796,1,15813,6.323910706380825E-5
410481986,1,15813,6.323910706380825E-5
410482120,1,15813,6.323910706380825E-5
410482246,1,15813,6.323910706380825E-5
410482588,1,15813,6.323910706380825E-5
410483503,1,15813,6.323910706380825E-5
417925912,1,12232,8.175277959450622E-5
417989690,1,12232,8.175277959450622E-5
418031324,2,12232,1.6350555918901244E-4
418037889,1,12232,8.175277959450622E-5
418055414,1,12232,8.175277959450622E-5
418105292,1,12232,8.175277959450622E-5
418167537,1,12232,8.175277959450622E-5
418181736,1,12232,8.175277959450622E-5
418196034,1,12232,8.175277959450622E-5
418219802,1,12232,8.175277959450622E-5
418224151,1,12232,8.175277959450622E-5
418231379,4,12232,3.270111183780249E-4
418237196,1,12232,8.175277959450622E-5
418239466,1,12232,8.175277959450622E-5
418239579,1,12232,8.175277959450622E-5
418240038,1,12232,8.175277959450622E-5
426537418,1,10910,9.165902841429881E-5
426539297,1,10910,9.165902841429881E-5
434148765,1,11185,8.94054537326777E-5
434215090,1,11185,8.94054537326777E-5
434229638,1,11185,8.94054537326777E-5
434240177,2,11185,1.788109074653554E-4
434260979,1,11185,8.94054537326777E-5
434260992,1,11185,8.94054537326777E-5
434261241,1,11185,8.94054537326777E-5
434261666,1,11185,8.94054537326777E-5
434261793,1,11185,8.94054537326777E-5
434262126,1,11185,8.94054537326777E-5
441818502,1,11887,8.412551526878102E-5
441819194,1,11887,8.412551526878102E-5
441838216,1,11887,8.412551526878102E-5
441858187,2,11887,1.6825103053756205E-4
441858392,1,11887,8.412551526878102E-5
441869886,1,11887,8.412551526878102E-5
441951539,1,11887,8.412551526878102E-5
441984705,1,11887,8.412551526878102E-5
442005365,1,11887,8.412551526878102E-5
442006318,1,11887,8.412551526878102E-5
442088743,1,11887,8.412551526878102E-5
442100406,2,11887,1.6825103053756205E-4
442102410,1,11887,8.412551526878102E-5
450160594,1,12217,8.185315543914218E-5
450313621,1,12217,8.185315543914218E-5
450319615,1,12217,8.185315543914218E-5
450319700,1,12217,8.185315543914218E-5
450319860,1,12217,8.185315543914218E-5
450319943,1,12217,8.185315543914218E-5
458598123,2,13065,1.5308075009567548E-4
458602145,3,13065,2.296211251435132E-4
458606227,1,13065,7.654037504783774E-5
458607190,1,13065,7.654037504783774E-5
458613153,1,13065,7.654037504783774E-5
458644372,6,13065,4.592422502870264E-4
458675098,1,13065,7.654037504783774E-5
458681394,1,13065,7.654037504783774E-5
458856955,1,13065,7.654037504783774E-5
458859628,1,13065,7.654037504783774E-5
458872418,2,13065,1.5308075009567548E-4
458895740,1,13065,7.654037504783774E-5
458896782,1,13065,7.654037504783774E-5
458896783,1,13065,7.654037504783774E-5
458896900,1,13065,7.654037504783774E-5
467904694,2,13724,1.457301078402798E-4
467915408,2,13724,1.457301078402798E-4
467927522,1,13724,7.28650539201399E-5
468106582,1,13724,7.28650539201399E-5
468157239,1,13724,7.28650539201399E-5
468193657,1,13724,7.28650539201399E-5
468220183,1,13724,7.28650539201399E-5
468220325,2,13724,1.457301078402798E-4
468220506,1,13724,7.28650539201399E-5
468220642,1,13724,7.28650539201399E-5
468221229,1,13724,7.28650539201399E-5
468221238,1,13724,7.28650539201399E-5
