GLOBALEVENTID,mentions_count,mentions_pool,coverage
410425493,1,15813,6.323910706380825E-5
410426576,2,15813,1.264782141276165E-4
410427738,2,15813,1.264782141276165E-4
410428447,1,15813,6.323910706380825E-5
410428582,1,15813,6.323910706380825E-5
410432403,1,15813,6.323910706380825E-5
410433705,2,15813,1.264782141276165E-4
410454937,1,15813,6.323910706380825E-5
410457335,1,15813,6.323910706380825E-5
410469980,1,15813,6.323910706380825E-5
410478062,1,15813,6.323910706380825E-5
410479587,1,15813,6.323910706380825E-5
410480366,1,15813,6.323910706380825E-5
410480520,1,15813,6.323910706380825E-5
410480612,4,15813,2.52956428255233E-4
410480653,4,15813,2.52956428255233E-4
410480746,1,15813,6.323910706380825E-5
410481332,1,15813,6.323910706380825E-5
410481512,1,15813,6.323910706380825E-5
410481679,2,15813,1.264782141276165E-4
410481740,1,15813,6.323910706380825E-5
410482610,1,15813,6.323910706380825E-5
410482859,1,15813,6.323910706380825E-5
410483268,1,15813,6.323910706380825E-5
410483307,1,15813,6.323910706380825E-5
417938885,1,12232,8.175277959450622E-5
418005199,1,12232,8.175277959450622E-5
418145328,1,12232,8.175277959450622E-5
418182496,1,12232,8.175277959450622E-5
418216042,1,12232,8.175277959450622E-5
418239170,2,12232,1.6350555918901244E-4
418239499,1,12232,8.175277959450622E-5
418239527,1,12232,8.175277959450622E-5
418239787,1,12232,8.175277959450622E-5
418240437,1,12232,8.175277959450622E-5
418240536,1,12232,8.175277959450622E-5
418241004,2,12232,1.6350555918901244E-4
426538970,1,10910,9.165902841429881E-5
426539062,1,10910,9.165902841429881E-5
426539120,1,10910,9.165902841429881E-5
426539470,1,10910,9.165902841429881E-5
433999946,1,11185,8.94054537326777E-5
434045845,1,11185,8.94054537326777E-5
434082647,1,11185,8.94054537326777E-5
434128109,1,11185,8.94054537326777E-5
434187639,2,11185,1.788109074653554E-4
434190670,1,11185,8.94054537326777E-5
434207956,1,11185,8.94054537326777E-5
434235367,1,11185,8.94054537326777E-5
434247100,1,11185,8.94054537326777E-5
434259703,1,11185,8.94054537326777E-5
434261225,1,11185,8.94054537326777E-5
441817558,2,11887,1.6825103053756205E-4
441824556,1,11887,8.412551526878102E-5
441925776,3,11887,2.5237654580634306E-4
442026937,1,11887,8.412551526878102E-5
442038553,1,11887,8.412551526878102E-5
442040848,1,11887,8.412551526878102E-5
442089825,1,11887,8.412551526878102E-5
442094471,1,11887,8.412551526878102E-5
442100842,4,11887,3.365020610751241E-4
442102637,1,11887,8.412551526878102E-5
442102820,1,11887,8.412551526878102E-5
450269051,1,12217,8.185315543914218E-5
450311565,1,12217,8.185315543914218E-5
450316286,1,12217,8.185315543914218E-5
450319833,1,12217,8.185315543914218E-5
458597293,5,13065,3.827018752391887E-4
458608499,1,13065,7.654037504783774E-5
458614290,3,13065,2.296211251435132E-4
458637711,1,13065,7.654037504783774E-5
458638287,1,13065,7.654037504783774E-5
458666474,1,13065,7.654037504783774E-5
458781061,1,13065,7.654037504783774E-5
458784113,1,13065,7.654037504783774E-5
458791991,4,13065,3.0616150019135096E-4
458863344,2,13065,1.5308075009567548E-4
458866088,1,13065,7.654037504783774E-5
458885893,4,13065,3.0616150019135096E-4
458889749,2,13065,1.5308075009567548E-4
458895171,1,13065,7.654037504783774E-5
458895437,1,13065,7.654037504783774E-5
458895473,1,13065,7.654037504783774E-5
467920727,1,13724,7.28650539201399E-5
467928401,1,13724,7.28650539201399E-5
467936234,1,13724,7.28650539201399E-5
468078390,1,13724,7.28650539201399E-5
468207080,4,13724,2.914602156805596E-4
468207192,1,13724,7.28650539201399E-5
468220994,1,13724,7.28650539201399E-5
468221131,1,13724,7.28650539201399E-5
468221440,2,13724,1.457301078402798E-4
468221776,1,13724,7.28650539201399E-5
477065581,1,13215,7.567158531971244E-5
477086467,1,13215,7.567158531971244E-5
477098445,6,13215,4.540295119182747E-4
477112430,1,13215,7.567158531971244E-5
477138167,1,13215,7.567158531971244E-5
477232223,5,13215,3.7835792659856227E-4
477240646,1,13215,7.567158531971244E-5
477249206,1,13215,7.567158531971244E-5
477256794,1,13215,7.567158531971244E-5
477260185,1,13215,7.567158531971244E-5
477261774,1,13215,7.567158531971244E-5
477262223,1,13215,7.567158531971244E-5
477262315,1,13215,7.567158531971244E-5
477262391,1,13215,7.567158531971244E-5
485857199,10,15175,6.589785831960461E-4
485858551,2,15175,1.3179571663920922E-4
485861295,6,15175,3.9538714991762766E-4
485875526,1,15175,6.589785831960461E-5
485904858,2,15175,1.3179571663920922E-4
485936605,2,15175,1.3179571663920922E-4
485942300,1,15175,6.589785831960461E-5
486175149,1,15175,6.589785831960461E-5
486189507,1,15175,6.589785831960461E-5
486196017,1,15175,6.589785831960461E-5
486213733,1,15175,6.589785831960461E-5
486216345,2,15175,1.3179571663920922E-4
486216808,1,15175,6.589785831960461E-5
486216876,1,15175,6.589785831960461E-5
486217023,1,15175,6.589785831960461E-5
486217067,1,15175,6.589785831960461E-5
486217195,1,15175,6.589785831960461E-5
