GLOBALEVENTID,Number Mentions
666276823,1
666276855,1
666276874,2
666276950,1
666277002,1
666277012,1
666277017,1
666277018,2
666277024,1
666277035,2
666277036,1
666277039,1
666277056,1
666277108,1
666277151,4
666277180,1
666277229,1
666277230,1
666277291,1
666277297,1
666277305,1
666277309,2
666277334,1
666277356,1
666277445,1
666277457,1
666277458,2
666277487,1
666277504,2
666277546,1
666277570,1
666277589,1
666277590,1
666277631,1
666277699,2
666277737,1
666277750,1
666277753,1
666277779,1
666277801,1
666277852,1
666277853,1
666277860,1
666277867,2
666277868,2
666277878,1
666277889,1
666278433,3
666279621,4
666279849,3
666279923,3
666279968,1
666279987,1
666279988,1
666280207,1
666280208,1
666280209,1
666280210,1
666280471,3
666280472,3
666280499,5
666280500,5
666280539,1
666280591,4
666280592,4
666280599,4
666280733,1
666280760,3
666280784,5
666280975,2
666281043,1
666281045,1
666281053,1
666281094,4
666281104,2
666281108,2
666281117,5
666281121,1
666281303,1
666281322,1
666281323,1
666281551,5
666281641,4
666281666,1
666281679,1
666281706,2
666281715,2
666281779,5
666281808,1
666281846,1
666281854,1
666281919,1
666281920,1
666281928,1
666281930,1
666281941,1
666283324,2
666283371,4
666283372,4
666283399,1
666283400,1
666283401,1
666283402,1
666283438,3
666283471,1
666283474,2
666283576,1
666283577,1
666283611,3
666283681,1
666283691,2
666283695,2
666283751,2
666283769,1
666283868,1
666283873,1
666283898,1
666283917,3
666283977,2
666283984,7
666283998,11
666284087,1
666284088,2
666284245,1
666284246,1
666284251,2
666284284,2
666284334,2
666284336,2
666284351,1
666284353,2
666284354,2
666284355,2
666284356,2
666284394,3
666284395,2
666284396,5
666284623,1
666284630,1
666284631,1
666284655,2
666284686,1
666284694,1
666284727,1
666284778,1
666284780,3
666284782,2
666284785,2
666284820,2
666284852,1
666284884,1
666284885,1
666284886,1
666284909,5
666284926,2
666284939,7
666285090,2
666285148,2
666285211,5
666285309,4
666285509,5
666285511,1
666285517,1
666285526,1
666285582,11
666285586,11
666285601,1
666285635,1
666285661,11
666285663,11
666285677,2
666285714,1
666287260,2
666287461,1
666287561,2
666287568,1
666287587,1
666287615,1
666287673,2
666287674,2
666287689,2
666287699,2
666287761,3
666287765,4
666287777,2
666287783,3
666287786,1
666287808,3
666287968,1
666287971,1
666288016,1
666288179,2
666288182,2
666288228,2
666288266,1
666288305,4
666288325,2
666288331,2
666288333,1
666288508,1
666288509,1
666288510,1
666288518,1
666288536,1
666288541,1
666288596,2
666288626,4
666288702,1
666288735,3
666288854,6
666288893,1
666288950,1
666288951,1
666289008,3
666289092,1
666289094,1
666289115,2
666289199,1
666289209,1
666289223,3
666289256,11
666289302,2
666289338,1
666289385,2
666289401,2
666289435,4
666289475,1
666289477,6
666289482,6
666289483,1
666289584,3
666289654,1
666290823,1
666290824,1
666290825,1
666290826,1
666290831,1
666290832,1
666290834,1
666290835,1
666290842,1
666290844,1
666290845,1
666290847,1
666290848,1
666290853,1
666290859,1
666290862,1
666290863,1
666290864,1
666290865,1
666290866,1
666290867,4
666290868,1
666290869,1
666290870,1
666290871,1
666290872,1
666290876,1
666290877,1
666290878,1
666290879,1
666290881,1
666290884,1
666290885,1
666290887,1
666290888,1
666290892,1
666290893,1
666290896,1
666290897,1
666290901,1
666290902,1
666290903,2
666290904,1
666290905,1
666290906,1
666290907,1
666290908,1
666290909,1
666290910,1
666290912,1
666290913,1
666290914,1
666290916,1
666290917,1
666290918,1
666290920,1
666290921,2
666290922,1
666290923,1
666290924,1
666290925,1
666290926,1
666290928,4
666290929,1
666290930,1
666290931,1
666290932,1
666290933,1
666290934,1
666290935,1
666290940,1
666290941,1
666290943,1
666290945,1
666290948,1
666290950,1
666290951,1
666290952,1
666290953,1
666290954,1
666290955,1
666290956,1
666290958,1
666290959,1
666290960,1
666290961,1
666290962,1
666290963,1
666290964,1
666290965,2
666290967,1
666290968,1
666290972,1
666290974,1
666290975,2
666290976,1
666290977,1
666290978,1
666290979,1
666290980,1
666290982,1
666290983,1
666290986,1
666290991,1
666290993,1
666290994,1
666290995,1
666290996,1
666290997,1
666290998,1
666290999,1
666291000,1
666291001,1
666291002,1
666291003,1
666291004,1
666291005,1
666291009,1
666291013,1
666291014,1
666291020,1
666291021,1
666291022,1
666291023,1
666291024,1
666291026,1
666291029,1
666291031,1
666291032,1
666291033,1
666291034,1
666291035,1
666291039,1
666291040,1
666291042,1
666291043,1
666291046,1
666291047,2
666291048,1
666291049,1
666291050,1
666291051,1
666291052,1
666291053,1
666291056,1
666291058,1
666291060,1
666291064,1
666291066,1
666291068,1
666291069,2
666291074,2
666291075,2
666291077,1
666291079,1
666291082,1
666291083,1
666291086,1
666291087,1
666291090,1
666291092,1
666291093,1
666291095,1
666291096,1
666291097,1
666291098,1
666291099,1
666291107,1
666291112,1
666291115,1
666291116,1
666291117,1
666291118,1
666291122,1
666291124,1
666291126,1
666291137,1
666291144,1
666291146,1
666291148,1
666291151,1
666291153,1
666291154,1
666291155,1
666291157,1
666291159,1
666291160,1
666291162,1
666291163,1
666291164,1
666291165,2
666291166,1
666291167,1
666291168,1
666291169,1
666291171,1
666291173,1
666291174,1
666291175,1
666291176,1
666291177,1
666291178,1
666291179,1
666291180,1
666291181,1
666291182,1
666291183,1
666291186,1
666291187,1
666291188,1
666291189,1
666291190,1
666291191,1
666291192,1
666291193,1
666291196,1
666291197,2
666291198,1
666291199,1
666291200,1
666291201,1
666291202,1
666291203,1
666291204,1
666291206,1
666291210,1
666291211,2
666291212,1
666291213,1
666291217,1
666291220,1
666291221,1
666291222,1
666291223,1
666291225,1
666291226,1
666291227,1
666291230,1
666291231,1
666291232,1
666291233,1
666291234,1
666291235,1
666291236,1
666291237,1
666291243,1
666291244,1
666291246,2
666291249,1
666291250,1
666291259,1
666291264,1
666291267,1
666291268,1
666291269,1
666291273,1
666291274,1
666291278,1
666291279,1
666291281,1
666291283,1
666291284,1
666291285,1
666291286,1
666291289,1
666291290,1
666291291,1
666291295,1
666291296,1
666291297,1
666291300,1
666291302,1
666291304,1
666291308,1
666291311,1
666291312,1
666291313,1
666291319,1
666291320,1
666291322,1
666291323,1
666291324,1
666291327,1
666291328,1
666291330,1
666291331,1
666291332,1
666291333,1
666291335,1
666291339,1
666291341,1
