GLOBALEVENTID,Number Mentions
682631128,1
682631129,6
682631131,6
682631133,1
682641925,1
682703121,1
688671398,1
688672488,1
688672983,2
688675150,1
688676194,3
688677633,1
688678508,2
688680460,1
688680732,1
688683412,1
688711885,2
688718342,1
688743076,1
688754689,6
688766251,2
688815684,1
688906176,1
690722058,1
690722211,18
690722250,1
690722270,2
690722279,1
690722284,2
690722292,1
690722307,1
690722351,5
690722355,1
690722370,1
690722372,3
690722389,1
690722400,1
690722419,1
690722459,1
690722466,3
690722511,1
690722522,2
690722550,11
690722570,2
690722581,1
690722589,1
690722617,1
690722681,1
690722682,1
690722686,2
690722687,1
690722698,1
690722702,1
690722708,1
690722716,2
690722717,7
690722755,1
690722758,1
690722799,1
690722821,6
690722824,2
690722826,1
690722842,1
690722903,1
690722904,1
690722922,1
690722929,1
690722940,18
690723072,1
690723189,2
690723196,1
690723206,1
690723225,2
690723241,1
690723246,1
690723248,3
690723259,2
690723317,1
690723325,1
690723335,1
690723483,4
690723556,7
690723562,2
690723567,4
690723580,4
690723608,5
690723686,2
690723701,2
690723702,1
690723750,1
690723778,1
690723786,4
690723796,2
690723801,4
690723806,1
690723819,1
690723839,2
690723903,4
690723965,5
690723991,5
690723994,2
690723997,6
690724004,6
690724008,2
690724014,3
690724096,10
690724097,5
690724180,6
690724200,1
690724281,1
690724282,1
690724284,1
690724286,1
690724288,1
690724297,5
690724330,4
690724414,1
690724418,2
690724421,2
690724423,1
690724429,3
690724432,3
690724440,6
690724450,4
690724454,1
690724466,8
690724473,2
690724488,1
690724494,1
690724508,2
690724518,1
690724529,1
690724534,2
690724557,4
690724561,2
690724671,2
690724678,4
690724706,1
690724779,2
690724782,1
690724804,11
690724807,1
690724895,3
690724901,1
690725036,2
690725045,2
690725113,7
690725124,4
690725127,4
690725138,4
690725140,4
690725151,4
690725158,4
690725298,1
690725376,1
690725386,1
690725441,1
690725517,2
690725518,1
690725523,1
690725528,1
690725543,2
690725574,1
690725597,2
690725667,1
690725676,1
690725687,1
690725777,1
690725839,1
690725865,1
690725910,1
690725944,2
690725974,1
690725979,4
690726090,1
690726234,1
690726240,1
690726276,4
690726388,1
690726544,14
690726553,1
690726556,2
690726563,1
690726566,1
690726568,5
690726571,1
690726572,1
690726574,1
690726575,3
690726586,2
690726628,1
690726634,2
690726636,1
690726638,2
690726639,15
690726655,1
690726657,1
690726668,11
690726680,8
690726682,4
690726685,1
690726691,8
690726698,3
690726700,2
690726701,3
690726707,2
690726712,9
690726714,1
690726718,1
690726721,1
690726728,4
690726737,1
690726739,5
690726744,2
690726749,2
690726750,6
690726751,6
690726754,3
690726755,3
690726771,6
690726773,1
690726774,1
690726777,2
690726778,2
690726780,1
690726786,5
690726787,4
690726788,3
690726789,1
690726805,1
690726808,11
690726813,3
690726816,1
690726836,12
690726842,1
690726856,1
690726861,1
690726863,2
690726911,4
690726914,1
690726922,10
690726927,1
690726946,3
690726948,2
690726964,1
690726983,1
690726993,19
690726997,1
690727010,1
690727014,16
690727075,5
690727099,1
690727103,1
690727161,5
690727192,6
690727226,11
690727233,1
690727255,1
690727298,2
690727321,4
690727374,3
690727386,1
690727396,1
690727439,1
690727448,1
690727507,1
690727545,1
690727602,5
690727616,2
690727681,2
690727699,1
690727826,1
690727855,5
690728901,1
690728915,1
690729062,4
690729102,1
690729113,1
690729118,1
690729135,1
690729204,2
690729207,4
690729219,1
690729265,1
690729273,1
690729274,1
690729294,1
690729310,1
690729320,2
690729328,1
690729336,1
690729345,1
690729454,1
690729459,3
690729487,1
690729537,1
690729542,2
690729576,1
690729802,2
690729805,1
690729815,1
690729821,2
690729841,1
690729844,2
690729849,1
690729864,4
690730121,1
690730200,1
690730393,1
690730394,1
690730400,3
690730414,2
690730438,1
690730471,1
690730482,1
690730562,3
690730569,3
690730697,3
690730746,1
690730926,1
690730938,1
690730940,2
690730941,1
690730970,1
690731080,1
690731176,2
690731183,1
690731210,2
690731222,1
690731339,1
690731382,1
690731429,1
690731431,4
690731535,1
690731571,2
690731802,1
690731812,11
690732103,2
690732137,2
690732139,2
690732160,2
690732162,1
690732164,4
690732165,1
690732170,1
690732175,1
690732176,2
690732178,1
690732193,1
690732226,1
690732228,3
690732279,2
690732293,1
690732302,1
690732303,1
690732306,1
690732325,2
690732342,1
690732343,3
