GLOBALEVENTID,count,GoldsteinScale
561172411,1,1.9
561172763,1,4.0
561173365,1,7.0
561173510,1,-2.0
561173728,1,-2.0
561173748,1,7.0
561173958,2,3.0
561174007,1,3.4
561174047,2,-6.5
561174189,1,4.0
561174270,1,-10.0
561174435,1,-5.0
513223351,1,1.0
513223552,1,3.4
513224100,1,0.4
513224120,1,1.9
513224589,1,-5.0
513224998,1,3.4
503439663,1,3.4
503439872,1,3.4
503440171,1,-2.0
503440191,1,-2.0
503440264,1,1.0
503440863,1,0.0
503441023,1,6.4
503441323,1,7.4
531806256,1,4.0
531806412,1,-2.0
531806461,1,-4.0
531806594,1,3.0
531806643,1,3.4
531806659,1,0.4
531807080,1,-7.2
531807249,1,3.4
531807292,1,1.0
531807503,1,1.9
531807719,1,0.0
531807807,1,-2.0
531807909,1,7.0
531807919,1,-4.0
600476527,1,0.0
600476665,1,0.0
600476679,1,6.0
600476683,1,3.4
600476841,1,3.0
600476896,1,-0.4
600477002,1,5.2
600477150,1,3.4
600477157,1,4.0
600477315,1,0.0
600477348,1,-10.0
600477417,1,-0.4
600477516,1,3.5
600477663,1,7.0
600477769,4,-0.4
600477879,1,4.0
590314710,3,3.0
590315248,1,-5.0
590315360,1,7.4
590315990,2,5.2
590316163,1,3.0
590316387,1,-2.0
590316425,1,0.0
590316493,1,7.4
590316673,1,3.4
541683934,1,8.0
541683946,1,8.0
541683973,1,4.0
541684096,1,1.9
541684457,1,0.4
541684526,1,0.0
541684820,1,-2.0
541685131,1,2.8
541685244,1,1.9
541685314,1,1.9
541685549,1,-9.5
522434202,1,1.9
522434337,1,1.0
522434482,1,-10.0
522434707,1,1.9
522434878,1,1.9
522434967,1,-2.0
522434970,1,-2.0
522434992,1,4.0
522435207,1,-2.0
522435242,1,2.8
522435320,1,3.0
570644517,1,1.0
570644561,1,-2.0
570644620,1,2.8
570644632,1,-2.0
570644751,1,-5.0
570644941,1,-2.0
570644990,1,0.4
570645019,1,1.9
570645049,1,3.0
570645126,1,4.0
570645386,1,-10.0
570645480,1,1.9
570645722,1,1.9
570645758,1,3.0
570645851,1,-0.4
570646197,1,3.4
570646225,1,3.4
570646264,1,4.0
570646280,1,2.8
570645349,1,-5.0
570645697,1,4.0
580273954,1,-2.0
580274032,1,3.0
580274587,1,0.0
551696730,1,0.0
609630601,1,1.0
609630792,1,2.8
609631246,1,7.0
