GLOBALEVENTID,count,GoldsteinScale
561172294,1,5.2
561172724,1,7.0
561172775,1,2.8
561172817,1,-10.0
561172823,1,-5.0
561173115,1,2.8
561173276,1,2.8
561173397,1,1.9
561173533,1,7.0
561173637,1,8.0
561173867,1,-2.0
561174186,2,-2.0
513222720,1,7.4
513223428,1,1.9
513224147,1,1.9
513224691,1,-10.0
513225154,1,2.8
513225242,1,2.8
503439516,1,2.8
503439583,1,5.0
503439613,1,2.8
503439625,1,-5.0
503439659,1,1.9
503439722,1,1.0
503439760,1,3.4
503439832,1,-2.0
503439897,1,3.0
503439927,1,4.0
503440123,1,4.0
503440257,1,-7.0
503440263,1,3.0
503440268,1,-7.2
503440400,1,1.9
503440421,1,-9.0
503440489,1,1.9
503440547,1,3.5
531806044,1,4.5
531806092,1,-2.0
531806372,1,7.0
531807352,1,-4.0
531807506,1,7.0
531807529,1,7.4
531807573,1,7.0
531807717,1,0.0
531807951,1,1.9
531807993,1,4.0
531808188,1,3.4
600476323,1,1.9
600476436,1,1.9
600476480,1,1.0
600476588,1,0.0
600477222,1,1.0
600477530,1,3.8
600477580,1,4.0
600477722,1,4.0
600477973,1,-10.0
600478137,1,7.0
600478309,1,1.0
600478320,1,1.0
590315270,1,2.8
590315291,1,1.9
590315298,2,3.5
590315456,3,3.5
590315876,1,1.9
590316285,1,-9.5
541684128,1,1.9
541684171,1,2.8
541684589,1,3.4
541684595,1,1.9
541684717,1,7.0
541684883,1,-2.0
541685799,1,2.8
541685839,1,2.8
590316167,1,4.0
541684021,1,-4.0
541684476,1,7.0
522434086,1,4.0
522434243,1,-2.0
522434338,1,2.8
522434462,1,1.9
522434543,1,1.9
522434650,1,-2.0
522434739,1,0.0
522435043,1,2.8
522435141,1,-2.0
570644532,1,3.0
570644576,1,1.0
570644739,1,4.0
570644798,1,2.8
570645057,4,2.8
570645557,1,-10.0
570645797,1,1.9
570646491,1,-4.0
580273776,1,-5.0
580273988,1,1.9
580274091,1,-2.0
580274414,1,3.4
580274605,1,3.5
580274694,1,-10.0
580274764,1,-4.0
551695861,1,1.0
551695936,1,3.0
551696029,1,-10.0
609631053,1,0.0
609631174,1,-10.0
