GLOBALEVENTID,Number Mentions
699395148,1
699395149,1
699395150,1
699395151,1
699395152,1
699395155,1
699395156,1
699395157,3
699395158,1
699395159,1
699395160,1
699395161,1
699395162,1
699395163,1
699395164,1
699395165,1
699395167,1
699395168,1
699395169,1
699395171,1
699395173,1
699395175,1
699395176,1
699395180,1
699395181,1
699395183,1
699395185,1
699395186,1
699395187,1
699395190,1
699395191,1
699395196,1
699395199,1
699395200,1
699395205,1
699395207,1
699395208,1
699395209,1
699395210,1
699395212,1
699395215,1
699395219,1
699395220,1
699395221,1
699395222,1
699395223,1
699395225,1
699395227,1
699395229,1
699395230,1
699395234,1
699395235,1
699395237,1
699395240,1
699395241,1
699395242,1
699395243,1
699395248,1
699395249,1
699395253,1
699395254,1
699395257,1
699395258,1
699395259,1
699395260,1
699395261,1
699395265,1
699395266,1
699395268,1
699395269,1
699395270,1
699395271,1
699395272,1
699395273,1
699395274,1
699395275,1
699395276,1
699395277,1
699395279,1
699395280,1
699395281,1
699395282,1
699395285,1
699395287,1
699395288,1
699395289,1
699395290,1
699395292,1
699395293,1
699395296,1
699395301,1
699395303,1
699395306,1
699395307,1
699395310,1
699395311,1
699395312,1
699395314,1
699395315,1
699395316,1
699395319,1
699395321,1
699395323,1
699395324,1
699395325,1
699395326,1
699395329,1
699395331,1
699395333,2
699395334,1
699395335,1
699395336,1
699395339,1
699395340,1
699395341,1
699395344,1
699395345,1
699395346,1
699395347,1
699395349,1
699395350,1
699395351,1
699395354,1
699395356,1
699395357,1
699395358,1
699395362,1
699395364,1
699395368,2
699395370,1
699395371,1
699395372,1
699395373,1
699395374,1
699395375,1
699395376,1
699395377,1
699395378,1
699395382,1
699395384,1
699395385,1
699395386,1
699395387,1
699395388,1
699395389,1
699395390,1
699395391,1
699395392,1
699395393,1
699395394,1
699395395,1
699395396,1
699395399,1
699395400,1
699395401,1
699395403,1
699395404,1
699395405,1
699395406,1
699395407,1
699395408,1
699395414,1
699395415,1
699395417,1
699395420,1
699395421,2
699395423,1
699395428,1
699395433,1
699395434,1
699395436,1
699395437,1
699395438,1
699395444,1
699395445,1
699395448,1
699395450,1
699395452,1
699395454,1
699395456,1
699395460,1
699395461,1
699395462,1
699395463,1
699395464,1
699395465,1
699395466,1
699395468,1
699395469,1
699395470,1
699395471,1
699395472,1
699395473,1
699395474,1
699395475,1
699395477,1
699395478,1
699395479,1
699395481,1
699395483,1
699395484,1
699395485,1
699395486,1
699395488,1
699395490,1
699395491,1
699395492,1
699395493,1
699395495,1
699395499,1
699395500,1
699395502,1
699395503,1
699395504,1
699395505,1
699395507,1
699395508,1
699395509,1
699395510,1
699395511,1
699395512,1
699395513,1
699395514,1
699395515,1
699395516,1
699395525,1
699395529,1
699395531,1
699395532,1
699395533,1
699395534,1
699395535,1
699395536,1
699395537,1
699395538,1
699395539,1
699395540,1
699395541,1
699395543,1
699395544,1
699395548,1
699395550,1
699395554,1
699395556,1
699395557,1
699395558,1
699395559,1
699395561,1
699395562,1
699395564,1
699395565,1
699395567,1
699395569,1
699395571,1
699395572,1
699395573,2
699395574,1
699395576,1
699395578,1
699395580,1
699395582,1
699395584,1
699395585,1
699395591,1
699395593,1
699395596,1
699395597,1
699395598,1
699395599,1
699395600,1
699395602,1
699395604,1
699395605,1
699395607,1
699395609,2
699395610,1
699395611,1
699395612,1
699395613,1
699395615,1
699395616,3
699395620,1
699395621,1
699395622,1
699395623,1
699395624,1
699395626,1
699395628,1
699395630,3
699395632,1
699395634,1
699395635,1
699395637,1
699395638,1
699395639,1
699395640,1
699395641,1
699395642,1
699395643,1
699395644,1
699395645,1
699395646,1
699395647,1
699395652,1
699395655,1
699395657,1
699395658,1
699395660,1
699395665,1
699395666,1
699395667,1
699395668,1
699395670,1
699395671,1
699395672,1
699395673,1
699395674,1
699395675,1
699395676,1
699395677,1
699395678,1
699395679,1
699395680,1
699395681,1
699395682,1
699395683,1
699395684,4
699395685,4
699395686,1
699395687,1
699395688,1
699395689,1
699395690,2
699395691,2
699395692,1
699395693,1
699395694,1
699395695,1
699395696,1
699395698,1
699395699,3
699395700,3
699395701,1
699395702,1
699395704,1
699395707,1
699395708,1
699395709,1
699395710,1
699395711,1
699395712,1
699395713,1
699395715,1
699395717,1
699395718,1
699395719,1
699395720,1
699395726,1
699395741,1
699395742,1
699395743,1
699395744,1
699395746,1
699395747,1
699395748,1
699395749,1
699395750,1
699395751,1
699395753,1
699395755,2
699395756,1
699395758,1
699395759,1
699395760,1
699395761,1
699395764,1
699395765,1
699395769,1
699395771,1
699395778,1
699395785,1
699395786,1
699395787,1
699395790,1
699395791,1
699395792,1
699395796,1
699395797,1
699395798,1
699395799,1
699395800,1
699395801,3
699395802,1
699395803,1
699395804,1
699395805,1
699395806,1
699395808,1
699395809,1
699395811,1
699395812,2
699395816,1
699395824,1
699395831,2
699395832,1
699395833,1
699395834,1
699395835,1
699395836,1
699395837,1
699395838,1
699395839,1
699395841,1
699395842,1
699395843,1
699395844,1
699395845,1
699395846,1
699395848,1
699395849,1
699395851,1
699395852,1
699395853,1
699395854,1
699395855,1
699395856,1
699395857,1
699395858,1
699395859,1
699395861,1
699395862,1
699395864,1
699395865,1
699395866,1
699395867,1
699395869,1
699395870,1
699395874,1
699395876,1
699395877,1
699395878,1
699395881,1
699395882,1
699395885,1
699395886,1
699395887,1
699395888,1
699395890,1
699395891,1
699395897,1
699395898,1
699395899,1
699395901,1
699395903,1
699395905,1
699395906,1
699395910,1
699395911,1
699395914,1
699395915,1
699395916,1
699395917,1
699395919,1
699395922,1
699395925,1
699395926,1
699395927,1
699395930,1
699395931,1
699395932,1
699395933,1
699395934,1
699395935,1
699395936,1
699395940,1
699395942,1
699395944,1
699395948,3
699395952,1
699395953,2
699395954,1
699395955,1
699395957,1
699395960,1
699395961,1
699395964,1
699395968,1
699395970,1
699395973,1
699395974,1
699395975,1
699395976,1
699395977,1
699395979,1
699395983,1
699395984,3
699395985,1
699395988,1
699395989,1
699395990,1
699395992,1
699395994,1
699395995,1
699395996,1
699395998,1
699396003,1
699396004,1
699396005,1
699396006,1
699396007,1
699396010,1
699396011,3
699396012,2
699396019,1
699396022,1
699396027,1
699396031,1
699396032,1
699396035,1
699396037,1
699396038,1
699396040,1
699396041,1
699396044,1
699396045,1
699396046,1
699396048,1
699396049,1
699396050,1
699396051,1
699396053,1
699396056,1
699396057,1
699396062,1
699396064,1
