GLOBALEVENTID,count,GoldsteinScale
561172847,1,-10.0
561172907,1,1.9
561172956,1,-2.0
561173073,1,4.0
561173197,1,2.8
561173283,1,1.0
561173383,1,7.0
561173745,1,1.0
561173970,1,4.0
561174480,1,0.0
513222753,1,-9.0
513222787,1,7.0
513222791,1,2.8
513222848,1,7.4
513222871,1,4.0
513223360,1,2.8
513223372,1,-2.0
513223484,1,3.0
513223574,1,0.4
513223628,1,4.0
513223783,1,2.8
513224305,1,3.0
513224394,1,-5.0
513224503,1,-10.0
513224608,1,-10.0
513224673,1,-4.0
513224715,1,7.0
513224836,1,6.0
513224852,1,-10.0
513225000,2,1.0
513225041,1,-9.0
513225086,1,4.0
503439552,1,3.4
503439649,1,7.4
503439729,1,0.0
503440189,1,3.0
503440768,1,4.0
531806000,1,1.0
531806095,4,4.0
531806160,1,6.0
531806455,1,2.8
531806463,1,5.2
531806744,1,-9.0
531806914,1,1.0
531806921,1,7.0
531807539,1,3.5
600476416,1,4.0
600476867,1,3.0
600477443,1,0.0
600477650,1,2.8
600477903,1,2.8
600478212,1,3.4
600478317,1,0.0
590315157,1,-5.0
590315241,1,-2.0
590315533,1,-5.0
590315929,1,4.0
590316287,1,-9.5
590316681,1,3.4
590316756,1,0.0
541684040,1,7.0
541684047,1,-10.0
541684442,1,-5.0
541684619,1,3.4
541684806,1,7.0
541684948,1,3.4
541685042,1,-4.0
541685058,1,7.0
541685071,1,-9.0
541685547,1,7.0
541685656,1,-5.0
541685683,1,-5.0
541684037,1,1.9
522433824,1,0.0
522433842,1,7.0
522433857,1,0.0
522433886,1,-4.4
522434010,1,1.9
522434020,1,2.8
522434113,1,7.0
522434323,1,-5.0
522434332,1,-5.0
522434819,1,3.0
522435011,1,1.9
522435277,1,-4.4
522435348,1,-2.0
522435353,1,3.0
570644428,1,-10.0
570644516,1,3.4
570644749,2,7.0
570645623,1,3.0
570645650,1,-2.0
570645891,1,3.0
570645909,1,2.8
570645953,1,-10.0
570646041,1,-5.0
570646287,1,3.4
570646478,1,7.0
570646499,1,-10.0
580274169,1,1.9
580274576,1,3.0
580274585,1,-6.5
551695942,1,1.9
551696265,1,-10.0
551696392,1,3.0
551696425,1,1.0
551696685,1,-5.0
551696777,1,4.0
609630398,1,-2.0
609630685,1,-2.0
609631189,1,-2.0
609631281,1,5.0
