GLOBALEVENTID,Number Mentions
467922556,1
467922775,1
467923880,1
467923922,1
467924055,1
467924335,1
467925142,1
467925386,1
467925399,4
467925523,1
467925658,1
467925775,3
467926240,2
467926403,1
467926715,1
467926739,1
467927207,1
467927340,2
467927377,1
467927390,2
467927396,1
467927418,2
467927423,1
467927430,1
467927461,1
467927508,4
467927522,1
467927959,1
467928401,1
467928463,2
467928476,1
467928511,1
467928707,2
467928712,1
467928805,1
467929317,5
467929357,1
467929472,1
467929504,1
467929786,1
467930044,1
467930045,2
467930629,2
467930820,1
467930918,1
467931689,1
467931999,2
467932201,1
467932202,1
467932232,2
467932334,1
467932392,1
467932715,6
467933452,1
467933527,1
467933534,1
467933545,1
467933549,1
467933553,2
467933571,1
467933604,4
467933652,1
467933791,1
467933820,1
467934919,1
467935272,1
467936222,1
467936234,1
467936398,1
467936476,1
467936574,1
467937559,2
467937609,2
467938044,1
467938259,4
467938526,4
467938641,2
467938899,1
467939083,1
467939190,4
467939418,1
467940012,1
467940040,2
467940047,1
467940132,1
467940143,4
467940144,4
467940281,1
467940521,1
467940647,1
467940739,1
467941286,2
467941483,1
467941910,1
467941914,3
467942096,2
467942263,2
467942439,1
467942746,1
467942936,1
467943225,1
467943315,1
467943472,2
467943531,1
467943646,1
467943823,1
467945029,1
467945351,1
467946108,1
467946250,1
467946393,2
467946488,1
467946516,13
467946681,2
467946689,1
467946770,1
467946840,1
467946952,1
467948107,1
467948361,1
467949008,1
467949259,4
467949430,1
467949526,1
467950521,1
467950522,1
467950864,1
467951001,1
467951006,2
467951017,2
467951024,1
467951031,1
467951211,1
467951823,1
467952442,1
467952872,2
467952922,1
467952975,1
467955162,1
467955700,1
467955842,1
467956567,13
467956645,1
467956696,1
467956750,1
467957101,1
467957134,1
467957492,1
467957721,1
467957964,1
467958164,1
467958252,1
467958593,1
467958864,1
467959147,1
467959489,1
467959706,1
467960380,1
467960662,1
467961166,1
467961448,2
467961552,1
467961676,2
467961939,2
467962308,1
467962399,1
467963470,1
467963726,1
467963850,1
467964069,1
467964153,2
467964314,1
467964699,5
467965869,1
467965876,1
467966346,1
467966793,1
467967188,2
467967196,6
467967207,2
467967533,1
467967694,1
467967720,1
467968157,1
467968937,1
467969003,1
467969197,1
467969490,1
467969564,1
467969631,1
467969811,1
467970201,1
467970315,1
467971146,2
467971150,2
467972416,2
467973128,2
467973241,1
467973979,1
467974182,1
467974185,1
467974364,13
467974409,13
467974845,1
467974860,6
467975671,1
467975962,1
467976523,1
467976574,1
467976640,1
467976663,1
467976815,1
467977225,2
467977966,1
467978178,2
467979266,1
467979467,1
467979881,2
467980124,1
467980133,6
467981339,1
467981512,1
467981588,1
467982060,1
467983845,1
467984023,1
467984754,1
467984889,1
467985091,1
467985207,1
467985508,2
467985656,1
467985862,1
467985960,13
467986330,1
467986331,1
467986366,1
467986429,1
467986630,1
467986633,1
467986664,1
467986906,13
467987503,1
467987508,2
467988080,1
467988118,1
467988227,1
467988333,1
467988423,1
467988452,1
467988658,1
467988764,1
467988987,1
467989156,4
467989431,1
467989645,1
467989654,1
467990854,2
467991857,1
467991991,3
467992267,1
467992296,1
467992933,1
467993020,2
467993224,2
467993455,1
467993477,1
467993807,1
467994434,1
467996152,1
467996157,1
467997216,1
467997588,1
467998073,1
467998341,1
467998443,1
467999110,1
467999543,10
467999557,1
468000003,1
468000249,1
468000743,1
468000954,13
468001976,1
468002417,1
468002440,1
468002528,5
468002747,7
468003357,1
468003538,1
468004156,1
468004344,1
468004870,1
468005626,1
468005944,5
468005945,5
468006159,5
468006799,1
468007081,4
468007098,5
468007406,1
468007657,1
468007838,1
468010330,1
468010331,1
468010333,1
468010440,2
468010614,1
468010722,1
468010788,5
468011147,1
468011420,1
468011478,1
468011899,2
468012667,3
468013665,1
468013749,5
468013943,1
468014578,5
468014837,1
468014966,1
468014991,1
468014998,1
468015427,1
468015660,3
468015667,1
468015725,1
468015777,2
468015828,3
468015855,1
468015858,1
468015870,1
468015919,1
468016764,3
468016768,1
468016852,6
468016916,6
468018453,2
468019619,1
468019686,1
468019824,1
468019825,1
468019826,1
468020380,1
468020473,1
468020485,1
468020664,1
468020889,1
468021192,2
468023237,1
468023238,1
468023239,1
468023240,1
468023807,1
468023809,1
468024628,1
468024648,9
468024675,1
468024676,1
468024677,1
468024825,2
468024826,1
468024837,1
468025008,1
468025800,4
468025829,2
468025830,4
468025910,1
468026200,1
468026449,1
468026526,1
468027589,2
468028485,1
468029598,1
468029761,1
468030098,1
468030527,1
468031796,13
468031803,1
468032400,1
468032558,1
468033292,1
468034359,1
468034797,1
468034805,1
468034836,1
468035046,3
468035585,1
468037698,1
468039432,1
468039597,4
468039711,1
468039845,1
468039860,1
468039869,1
468040175,1
468040276,1
468040303,1
468040823,4
468040951,4
468041005,1
468041046,1
468041229,4
468041230,4
468042096,5
468044495,13
468044997,1
468045429,1
468045706,1
468047022,1
468047835,1
468048015,1
468048750,1
468049344,2
468049449,1
468050363,1
468051279,6
468052039,6
468052040,4
468052414,1
468052862,2
468054645,1
468054646,1
468054907,1
468055388,1
468055854,5
468056528,1
468056647,1
468056649,1
468057010,1
468057018,1
468058714,1
468058753,1
468058896,1
468059106,1
468060699,1
468061030,1
468063349,1
468064918,1
468065990,1
468066743,2
468066862,10
468066885,1
468066960,1
468067270,1
468069661,1
468071644,1
468071646,1
468071991,5
468072365,1
468072373,1
468072675,13
