GLOBALEVENTID,count,GoldsteinScale
561172320,1,-10.0
561172363,1,1.0
561172518,2,4.0
561172897,1,2.8
561173366,1,7.0
561173434,1,-4.0
561173683,1,-2.0
561174214,1,3.4
513222834,1,-6.5
513222978,1,3.4
513223044,1,7.0
513223332,1,2.8
513223403,1,-10.0
513223879,1,-10.0
513224073,1,1.0
513224179,1,-6.5
513224511,1,-4.0
513224748,1,3.0
513225082,1,1.0
513225141,1,1.9
513225189,1,0.4
513225199,1,1.9
503439496,1,4.0
503439551,1,-2.0
503439609,1,1.9
503439716,2,-2.0
503439892,1,0.0
503439912,1,-5.0
503440198,1,6.0
503440299,1,-5.0
503440451,1,2.8
503440501,1,4.0
503440862,1,3.4
503440934,1,-2.0
503441058,1,3.4
503441235,1,-10.0
503441285,1,1.9
503441298,1,2.8
531806192,1,5.0
531806232,1,-10.0
531806492,1,-5.0
531806562,1,-9.2
531806635,1,7.0
531807149,1,1.9
531807234,1,-5.0
531807446,1,7.0
600476463,1,-10.0
600476509,1,-4.0
600476617,1,7.4
600476629,1,-9.2
600476857,1,2.8
600477311,1,-2.0
600477493,1,1.0
600478325,1,7.4
600478403,1,-10.0
590314785,2,-2.0
590314838,1,1.9
590314844,1,6.0
590314986,1,0.0
590315235,1,2.8
590315856,1,3.0
590315891,1,4.0
590315897,3,0.0
590316257,1,-5.0
590316440,1,-2.0
590316640,1,3.0
590316659,1,7.0
590316705,1,-5.0
590316732,1,7.0
541683916,1,-5.0
541684066,1,-5.0
541684817,2,4.0
590316314,1,-0.4
541684578,1,-2.0
541684865,1,-10.0
522433902,1,-2.0
522433938,1,3.4
522433976,1,1.0
522434222,1,-2.0
522434768,1,3.4
522435054,1,4.0
522435072,1,0.4
522435125,1,8.0
522435186,1,-4.0
570644481,1,2.8
570644500,1,3.0
570644840,1,-9.5
570645085,1,2.8
570645100,1,5.0
570645128,1,6.4
570645791,1,7.0
570646124,2,10.0
580274553,1,-10.0
551696269,1,1.0
551696751,1,3.4
609630475,3,-10.0
609630757,1,0.0
