GLOBALEVENTID,Number Mentions
486153354,1
486153420,1
486153748,2
486153752,2
486153764,3
486153765,4
486153810,1
486153851,2
486153870,2
486154022,4
486154051,2
486154115,1
486154194,1
486154208,2
486154219,2
486154221,1
486154222,1
486154231,1
486154239,1
486154249,1
486154257,1
486154259,1
486154264,1
486154265,1
486154271,1
486154275,1
486154276,1
486154277,1
486154300,2
486154303,2
486154340,2
486154452,1
486154699,1
486154772,2
486154776,2
486155103,1
486155272,1
486155312,3
486155313,4
486155597,4
486155639,1
486155773,2
486155804,2
486156010,1
486156023,1
486156034,1
486156100,1
486156179,1
486156181,1
486156187,1
486156188,1
486156191,1
486156313,1
486156341,2
486156342,2
486156380,2
486156400,1
486156643,1
486156773,1
486156801,1
486156805,1
486156807,1
486156843,1
486157148,1
486157284,1
486157931,1
486157932,1
486157933,1
486157956,2
486158105,1
486158106,1
486158107,1
486158313,1
486158381,1
486158386,1
486158556,1
486158742,1
486158805,6
486158832,1
486160416,1
486160417,1
486160449,1
486160450,1
486160476,1
486160547,1
486160635,2
486160644,1
486160772,1
486160973,2
486161104,1
486161308,1
486161377,1
486161383,1
486161624,2
486161793,2
486161859,1
486161909,1
486161976,1
486161984,1
486162007,2
486162009,2
486162072,1
486162171,1
486162172,1
486162178,2
486162289,1
486162301,2
486162363,1
486162365,1
486162472,2
486162511,2
486162512,1
486162513,2
486162514,1
486162628,3
486162762,1
486162843,1
486162857,1
486162858,1
486163241,1
486163539,1
486163607,1
486163629,2
486163683,1
486163695,1
486165980,2
486166267,1
486166271,2
486166296,1
486166368,1
486166477,1
486166478,1
486166642,1
486166730,2
486166852,1
486166868,1
486166931,1
486167578,1
486167598,1
486167685,1
486167709,1
486167803,1
486167893,1
486167894,1
486167895,1
486167914,1
486167915,1
486168086,1
486168087,1
486168088,1
486168098,1
486168235,4
486168275,1
486168337,1
486168339,1
486168393,1
486168394,1
486168395,1
486168452,1
486168496,1
486168507,1
486169298,1
486169606,1
486169734,2
486170061,1
486170071,1
486170094,1
486170519,1
486170603,1
486170668,2
486170743,2
486171020,1
486171248,1
486171306,2
486171330,1
486171354,2
486171684,1
486171703,1
486171711,2
486171837,1
486171985,2
486172100,2
486173328,2
486173329,2
486173414,1
486173511,2
486173512,2
486173775,3
486173930,1
486174353,2
486174440,1
486174597,1
486174922,2
486174924,2
486174925,4
486175149,1
486175277,1
486175281,1
486175628,1
486175652,1
486175688,1
486175689,1
486177364,2
486177434,5
486177458,1
486177548,1
486177594,2
486177707,1
486177748,1
486177947,1
486177948,1
486178096,1
486178261,1
486178525,2
486178602,1
486178609,2
486178610,4
486178637,2
486178744,2
486178745,2
486178750,1
486178751,1
486178755,1
486179005,1
486179006,1
486179117,2
486179118,2
486179121,2
486179122,2
486179123,2
486179178,1
486179234,1
486179247,2
486179263,1
486179322,1
486179324,2
486179400,1
486179599,2
486179600,1
486179601,1
486179683,1
486179761,1
486179762,7
486179805,1
486181037,1
486181307,2
486181413,1
486181469,1
486181496,2
486181573,1
486181725,1
486181737,1
486181779,1
486181944,1
486181979,2
486182027,1
486182028,1
486182029,1
486182043,1
486182087,1
486182348,2
486182349,2
486182394,1
486182448,1
486182476,1
486182489,1
486182688,1
486182729,1
486182767,1
486182769,5
486182773,1
486182774,2
486183026,2
486183072,2
486183076,2
486183216,2
486183218,2
486183423,1
486183563,2
486183601,1
486183652,1
486183858,3
486183859,1
486183886,4
486184634,1
486184954,1
486185013,1
486185015,1
486185017,1
486185090,1
486185193,1
486185274,1
486185275,1
486185276,1
486185277,1
486185280,3
486185283,16
486185291,25
486185292,3
486185294,1
486185295,1
486185453,1
486185565,2
486185623,1
486185741,1
486185755,1
486185986,1
486186019,1
486186058,4
486186175,1
486186176,1
486186186,1
486186188,1
