GLOBALEVENTID,Number Mentions
522280047,2
522280128,12
522280301,12
522280412,1
522280656,12
522280660,12
522280771,1
522280960,1
522281361,3
522281424,1
522281531,1
522282770,1
522282814,1
522283003,2
522283096,1
522283261,1
522283422,1
522283564,1
522283592,1
522283593,1
522283676,1
522284274,1
522284449,1
522286178,3
522287129,3
522287144,2
522287677,1
522288299,1
522288431,1
522288622,1
522291187,1
522291250,1
522291414,1
522291454,1
522292257,1
522292716,1
522292792,1
522292845,1
522293014,1
522293030,1
522293037,1
522293127,1
522293138,1
522294459,1
522295441,1
522295693,1
522295747,1
522295861,1
522295862,1
522296502,2
522296755,1
522298036,1
522298632,1
522298766,1
522298868,3
522298912,1
522299223,4
522299441,3
522299452,3
522299463,3
522299523,3
522299886,1
522299942,12
522299998,2
522300653,3
522300784,2
522300785,6
522300860,1
522301126,1
522301966,2
522302823,1
522302990,12
522303034,1
522303264,8
522303355,12
522303427,2
522303543,1
522303671,2
522303687,12
522304467,1
522304537,12
522304750,1
522305225,1
522305245,1
522305795,1
522306541,12
522306543,12
522306732,2
522306880,1
522306954,1
522307175,10
522307347,3
522307629,1
522307694,2
522308048,1
522308218,1
522308219,1
522308225,1
522308260,1
522308706,1
522308955,4
522309697,1
522309909,1
522311002,1
522311008,1
522311518,1
522311519,1
522311520,1
522311719,1
522312147,1
522312350,1
522312365,1
522312478,1
522312520,1
522312903,1
522312925,1
522313361,1
522313522,6
522313823,5
522314789,1
522315100,12
522315153,1
522315261,3
522315265,1
522315590,12
522315933,1
522315934,1
522315979,10
522315985,10
522316199,1
522316326,12
522316340,12
522317008,1
522317695,11
522319060,1
522319288,2
522320009,1
522322899,1
522322940,2
522323008,1
522323029,1
522323141,1
522323268,1
522323279,2
522323291,2
522323446,1
522323546,1
522323606,1
522323729,2
522323765,1
522323932,1
522323933,1
522323939,1
522323987,1
522324005,1
522324183,1
522324449,1
522324559,2
522324663,2
522324675,2
522327102,1
522327105,1
522328077,1
522328420,1
522328465,1
522328526,1
522328928,1
522330401,1
522330868,1
522331123,1
522331349,1
522331733,1
522331757,1
522331868,1
522332293,1
522332443,1
522332492,1
522332848,1
522333797,1
522333971,1
522334290,4
522334735,2
522334789,2
522334970,2
522335260,1
522335332,1
522335450,1
522335562,24
522338606,1
522338870,1
522338871,1
522339491,1
522339554,1
522339604,1
522339616,1
522339971,1
522340588,1
522341118,1
522342199,1
522342504,1
522342505,1
522342777,1
522342993,1
522343377,1
522344198,1
522344199,1
522345578,1
522347361,1
522347472,1
522347552,1
522347746,1
522347774,11
522348004,1
522348008,1
522348019,1
522348237,1
522348240,1
522348329,1
522348861,1
522348871,1
522349343,1
522349616,2
522349743,1
522349745,1
522349799,1
522350025,2
522350652,2
522351967,9
522351969,7
522352138,1
522352350,1
522352573,4
522353438,1
522353743,1
522354778,1
522354799,13
522354800,4
522354802,1
522355375,2
522355409,6
522355736,1
522356392,1
522356622,1
522356857,2
522357258,4
522358347,1
522358874,1
522359452,1
522360326,1
522360333,1
522361093,1
522361276,1
522361579,1
522361596,1
522361599,5
522362157,1
522363177,9
522363510,3
522363876,1
522364054,6
522364281,1
522364282,1
522364291,2
522364595,1
522364676,1
522364706,1
522364707,10
522364708,1
522364877,12
522364889,1
522364898,1
522364924,7
522365255,1
522365659,5
522366153,1
522366283,1
522366285,1
522366870,1
522366993,7
522367246,1
522367266,3
522368146,1
522368626,1
522368697,2
522369109,1
522369110,1
522369242,1
522369248,1
522369251,1
522369286,1
522369369,1
522369756,2
522370027,5
522370071,1
522370304,2
522370506,1
522370891,1
522371569,1
522371662,1
522372466,1
522372476,1
522372502,1
522372733,1
522372734,1
522372746,1
522372880,1
522372883,2
522372902,2
522372996,1
522373060,1
522373153,1
522373159,8
522373297,2
522373303,1
522373419,2
522373438,3
522373473,1
522373514,2
522374021,1
522374206,1
522374210,1
522374213,1
522374225,1
522374693,1
522374810,1
522374864,1
522374865,1
522374868,1
522374869,1
522374879,1
522374886,1
522376635,1
522376691,1
522376761,1
522376792,1
522376818,1
522376819,1
522376820,1
522376825,1
522376847,1
522376908,1
522377172,1
522377189,4
522377209,10
522377216,1
522377296,1
522377414,1
522377575,1
522377577,1
522377578,1
522377633,2
522377635,2
522377646,2
522377647,2
522377753,1
522377774,1
522377777,1
522377804,1
522377806,1
522377811,1
522377819,1
522377830,1
522377880,1
522377882,1
522377883,1
522377890,2
522378088,3
522378089,3
522378094,1
522378197,1
522378198,1
522378231,1
522378355,1
522378403,2
522378547,1
522378619,1
522378620,1
522378661,1
522378683,1
522378737,1
522378850,1
522380081,1
522380087,1
522380263,1
522380366,1
522380370,1
522380371,1
522380379,1
522380420,1
522380433,8
522380539,1
