GLOBALEVENTID,count,GoldsteinScale
561172614,1,-5.0
561172685,1,-2.0
561172757,1,-5.0
561172909,1,1.9
561173031,1,4.0
561173376,1,0.4
561173526,2,-2.0
561173549,1,-2.0
561173945,1,0.4
561174074,1,-10.0
561174313,1,3.5
561174334,1,3.0
513222749,1,-2.0
513223269,1,-5.0
513223405,1,2.8
513223423,1,-5.0
513223817,1,2.8
513223831,1,-2.0
513223839,1,7.4
513223876,1,-2.0
513223913,1,-5.0
513224177,1,-2.0
513224240,2,8.3
513224259,1,3.5
513224301,1,4.0
513224393,1,2.5
513224420,1,7.0
513224707,1,-2.0
513224762,1,4.0
503439614,1,2.8
503440317,1,1.0
503440775,1,7.4
503440821,1,0.0
503440855,1,4.0
503440869,1,1.0
503440967,1,0.0
503440992,1,0.0
503441080,1,3.5
503441181,1,1.9
503441186,1,2.8
503441201,1,3.4
503441267,1,0.0
503441276,1,-5.0
503441322,1,7.4
503441465,1,-5.0
531806310,3,3.0
531806377,2,-0.4
531806456,1,7.0
531807512,1,-2.0
531807547,1,7.0
531807645,1,6.0
531808000,1,-2.0
600476374,1,-10.0
600477339,1,1.0
600477522,1,7.0
600477890,1,1.9
600478047,1,1.9
600478375,1,8.0
590315116,1,-4.0
590315312,1,0.0
590315384,1,3.0
590315508,1,0.0
590315626,1,7.0
590315754,1,-10.0
590315928,1,5.2
590316137,1,3.0
590316191,1,1.0
590316339,1,4.0
590316475,1,-5.0
590316617,1,2.8
590316677,1,4.0
541683986,1,-2.0
541684468,1,3.0
541684644,1,0.4
541685151,1,3.5
541685278,1,4.0
541685651,1,2.8
522433957,1,2.8
522434098,1,-0.1
522434256,1,-2.0
522434425,1,4.0
522434513,1,1.9
522434638,1,2.8
522434703,1,7.0
522434763,1,-5.0
522434861,1,0.0
522434966,1,0.0
522435069,1,1.0
522435216,1,1.9
522435331,1,1.0
570645053,1,4.0
570645292,1,-2.0
570645519,1,3.4
570645573,1,2.8
570645795,1,3.0
570646154,1,-9.0
570646536,1,1.9
570644615,1,1.9
580273771,1,-4.4
580274324,1,1.9
580274346,1,5.0
580274482,1,4.0
551695830,1,8.0
609630643,1,-5.0
609630834,1,4.0
609630910,1,1.9
609630965,1,3.4
609631038,1,-2.0
609631191,1,3.4
