GLOBALEVENTID,Number Mentions
495230040,1
495230079,1
495230081,1
495230108,1
495230163,1
495230171,1
495230185,6
495230190,2
495230196,2
495230199,4
495230201,1
495230202,1
495230207,1
495230320,1
495230321,1
495230393,1
495230448,1
495230477,1
495230556,5
495230557,1
495230572,1
495230574,3
495230584,2
495230596,1
495230597,1
495230607,2
495230618,1
495230633,1
495230642,2
495230680,1
495230687,1
495230952,1
495230953,2
495231155,5
495231167,1
495231168,4
495231176,1
495231178,3
495231189,1
495231209,3
495231215,1
495231222,12
495231226,1
495231230,1
495231246,1
495231282,3
495231415,6
495231493,2
495231509,2
495231543,3
495231548,1
495231567,1
495231585,1
495231793,1
495232026,1
495232075,1
495232083,1
495232118,1
495232246,1
495232248,1
495232249,1
495232256,1
495232257,1
495232258,1
495232396,3
495232400,2
495232414,1
495232417,1
495232420,7
495232429,1
495232465,2
495232469,1
495232474,2
495232475,2
495232481,2
495232482,1
495232485,1
495232487,1
495232490,1
495232493,1
495232495,1
495232496,1
495232510,1
495232522,1
495232529,2
495232533,2
495232542,1
495232546,3
495232548,1
495232550,4
495232556,2
495232562,2
495232567,4
495232569,2
495232574,2
495232578,1
495232587,4
495232592,3
495232597,1
495232611,1
495232618,4
495232625,4
495232628,1
495232629,1
495232638,1
495232653,1
495232681,1
495232696,1
495232708,1
495232716,1
495232745,3
495232750,2
495232755,1
495232759,1
495232761,1
495232765,2
495232779,2
495232790,2
495232793,2
495232871,1
495232881,1
495232910,1
495233057,1
495233159,1
495233248,1
495233259,1
495233260,3
495233263,1
495233267,1
495233351,3
495233371,1
495233384,1
495233389,2
495233400,1
495233403,1
495233432,3
495233468,1
495233473,1
495233478,1
495233479,1
495233483,1
495233528,1
495233566,3
495233683,2
495233710,1
495233764,2
495233768,1
495234056,1
495234135,6
495234216,3
495234217,2
495234221,2
495234277,1
495234286,1
495234301,1
495234390,1
495234484,3
495234489,10
495234516,4
495234522,2
495234556,2
495234689,1
495234733,2
495234873,1
495234912,1
495234973,2
495235285,1
495235409,1
495235446,1
495235545,2
495235552,7
495235927,1
495235965,1
495235995,1
495236048,1
495236083,2
495236097,1
495236098,1
495236133,1
495236157,2
495236159,1
495236273,2
495236331,1
495236372,1
495236449,1
495236513,1
495236594,1
495236603,1
495236612,6
495236683,1
495236788,4
495236789,2
495236795,4
495236814,1
495236825,1
495236927,3
495236944,3
495236957,2
495237065,2
495237154,1
495237155,1
495237248,1
495237296,2
495237314,8
495237466,1
495237568,1
495237601,1
495237744,1
495237747,2
495237892,1
495238225,1
495238259,2
495238469,1
495238487,1
495238492,4
495238528,8
