GLOBALEVENTID,count,GoldsteinScale
561172412,1,1.9
561172442,3,6.0
561172650,1,2.8
561173195,1,-5.0
561173300,1,1.9
561173466,1,-5.0
561174003,1,7.0
561174165,1,0.0
561174217,1,7.0
561174463,1,7.0
513222989,1,3.0
513223062,1,-5.0
513223302,1,-10.0
513223442,1,-2.0
513223462,1,-4.0
513224047,1,8.0
513224172,1,-2.0
513224276,1,-10.0
513224523,1,-10.0
513224537,2,1.9
513224546,1,-10.0
513225047,1,-4.0
513225174,1,4.0
513225264,1,1.9
503439957,1,2.8
503440674,1,7.0
503440678,1,0.0
503440852,1,-10.0
503441052,1,5.0
503441078,1,-10.0
503441110,1,0.4
503441148,1,0.0
503441216,1,-2.0
503441365,3,0.4
503441495,1,1.0
503441524,1,0.0
531806102,1,-9.5
531806248,2,0.0
531806488,1,3.0
531806545,2,1.0
531806553,1,0.0
531806830,1,7.0
531807113,1,-10.0
531807118,1,2.8
531807449,1,7.0
531807678,1,-7.0
531808032,1,4.0
531808050,1,0.0
600476427,1,1.9
600476447,1,7.0
600476599,1,6.0
600476612,1,0.4
600476781,1,-10.0
600476887,1,-10.0
600477398,2,7.0
600477543,1,3.0
600477610,1,6.4
600477615,1,2.8
600477752,1,-0.4
600477848,1,-0.1
600478249,1,2.8
590315410,1,3.5
590315465,1,0.0
590315583,1,7.0
590315919,1,5.0
590316098,1,1.9
590316243,1,-5.0
590316755,1,-2.0
541684028,1,-6.5
541684039,1,2.8
541684738,3,0.0
541684789,1,7.0
541684964,3,1.0
541685110,1,2.8
541685117,1,1.9
541685472,1,7.4
541685648,1,-2.0
600477227,1,7.0
541684459,1,3.0
541685049,1,3.0
522434192,1,2.8
522434240,1,-2.0
522434416,1,0.0
522434911,1,5.0
570644436,1,3.4
570644440,1,3.0
570644696,1,5.0
570644801,1,-5.0
570644812,1,3.0
570645052,1,3.4
570645203,1,-2.0
570645228,1,7.0
570645679,1,-7.2
570645921,1,7.4
570646050,1,3.4
570646343,1,7.0
570646362,1,2.8
570646515,1,0.0
580273949,1,0.0
580274488,1,-5.0
580274769,1,-10.0
551696025,1,-5.0
551696092,1,-10.0
551696387,1,2.8
551696473,1,0.0
551696776,1,-5.0
609630401,1,3.5
609630670,1,0.0
609630973,1,-5.0
609630982,1,1.9
