GLOBALEVENTID,Number Mentions
486194218,2
486194369,1
486194423,1
486195006,1
486195080,1
486195889,1
486196008,1
486196017,1
486196045,1
486196087,1
486196106,1
486196141,1
486196142,1
486196273,1
486196280,1
486196297,1
486196319,1
486196494,1
486196497,1
486196499,1
486196516,1
486196517,1
486196611,1
486196639,3
486196644,1
486196767,1
486196898,1
486196899,1
486197014,2
486197217,1
486197220,2
486197275,1
486197285,1
486197427,1
486197429,1
486197582,1
486197780,1
486197795,1
486197852,1
486198000,1
486198088,1
486198153,4
486198197,1
486198216,1
486198252,1
486198277,1
486198281,1
486198282,1
486198304,1
486199293,7
486199406,1
486199436,2
486199516,1
486199517,1
486199518,1
486199539,1
486199591,3
486199593,3
486199615,1
486199635,1
486199665,1
486199675,1
486199688,1
486199693,1
486199734,1
486199814,1
486199834,1
486200053,1
486200141,2
486200242,1
486200251,1
486200255,2
486200261,1
486200460,1
486200462,1
486200467,1
486200552,1
486200565,1
486200566,1
486200607,1
486200718,1
486200773,4
486200889,1
486201060,2
486201088,1
486201097,2
486201124,3
486201141,3
486201158,1
486201159,1
486201172,1
486201228,2
486201240,1
486201245,2
486201253,1
486201263,1
486201288,1
486201335,1
486201336,1
486201361,1
486201365,1
486201366,1
486201368,1
486201372,1
486201384,1
486201390,1
486201435,1
486202461,1
486202462,1
486202465,1
486202540,1
486202598,1
486202841,1
486202844,1
486202923,1
486203279,1
486203441,5
486203535,1
486203593,5
486203598,10
486203652,1
486203663,1
486203682,10
486203793,12
486203794,10
486203795,10
486203813,1
486203814,1
486203829,1
486203858,3
486203923,3
486203925,3
486204011,15
486204016,1
486204149,1
486204169,3
486204208,3
486204283,1
486204335,1
486204348,1
486204349,1
486204372,1
486204497,2
486205601,1
486205609,2
486205681,1
486205707,1
486205708,1
486205710,1
486205711,1
486205771,1
486205774,1
486205876,1
486206086,1
486206091,1
486206118,1
486206127,1
486206135,1
486206136,1
486206225,2
486206228,2
486206231,1
486206253,1
486206254,1
486206273,1
486206280,1
486206308,1
486206453,2
486206554,3
486206615,4
486206669,2
486206697,1
486206700,1
486206724,1
486206746,1
486206749,1
486206919,1
486206933,4
486206999,2
486207065,2
486207068,1
486207091,1
486207098,1
486207100,1
486207133,2
486207157,2
486207161,4
486207162,4
486207206,4
486207260,1
486207327,1
486207354,1
486207360,1
486207365,1
486207367,1
486207458,1
486207473,1
486207501,1
486207502,1
486207558,1
486207568,1
486207690,1
486207804,2
486207835,1
486207847,1
486207866,3
486207914,1
486207924,1
486207947,2
486207962,2
486207986,2
486207989,1
486208034,1
486208070,1
486208241,1
486209004,1
486209230,2
486209234,2
486209250,4
486209251,4
486209291,1
486209316,4
486209388,1
486209442,1
486209444,1
486209502,1
486209503,1
486209524,1
486209626,14
486209633,7
486209648,7
486209649,3
486209662,7
486209696,1
486209697,1
486209699,1
486209703,1
486209704,7
486209705,1
486209707,1
486209714,1
486209735,3
486209747,1
486209748,1
486209763,1
486209765,1
486209853,1
486209854,1
486209942,1
486209945,4
486209983,1
486210001,4
486210047,4
486210053,1
486210085,1
486210144,1
486210160,1
486210290,1
486210302,1
486210304,4
486210305,4
486210394,1
486210437,1
486210513,1
486210637,2
486210642,2
486210669,1
486210676,1
486210694,14
486210706,7
486210741,1
486210754,1
486210756,1
486210855,1
486210912,1
486211021,3
486211101,1
486211106,1
486211127,1
486211140,1
486211141,1
486211157,1
486211159,1
486211169,1
486211186,1
486211405,1
486211414,1
486211422,1
486211552,1
486211687,1
486212320,1
486212857,1
486212861,1
486212863,1
486212877,1
486212884,2
486212893,1
486212902,2
486212923,3
486212925,3
486212928,3
486212941,4
486212954,2
486212977,1
486212997,2
486213023,1
486213074,2
486213079,1
486213125,3
486213128,1
486213129,1
486213130,3
486213133,1
486213151,1
486213152,1
486213159,3
486213164,1
486213205,1
486213212,1
486213218,1
486213227,1
486213255,1
486213256,1
486213259,1
486213306,1
486213365,1
486213425,3
486213443,2
486213445,1
486213461,1
486213474,2
486213479,1
486213486,1
486213489,2
486213492,1
486213674,1
486213675,1
486213704,2
486213725,1
486213733,1
486213753,1
486213756,1
486213757,1
486213758,1
486213765,2
486213768,1
486213806,1
486213829,1
486213831,2
486213844,1
486213853,1
486213854,1
486213867,2
486213887,2
486213888,1
486213919,2
486213959,2
486213975,1
486213978,1
486213979,1
486213980,1
486213995,4
486214006,1
486214016,2
486214019,2
486214129,1
486214162,1
486214171,1
486214178,1
486214179,1
486214190,6
486214197,1
486214198,2
486214199,1
486214201,1
486214203,2
486214210,2
486214211,1
486214227,1
486214231,4
486214238,2
486214250,6
486214301,1
486214365,1
486214372,1
486214396,1
486214436,1
486214440,1
486214441,2
486214446,2
486214484,1
486214497,1
486214498,1
486214503,1
486214504,1
486214578,5
486214587,2
486214589,2
486214656,1
486214680,1
486214682,1
486214717,1
486214721,2
486214722,2
486214732,2
486214826,1
486214883,2
486214890,1
486214907,2
486214910,2
486214961,1
486214962,1
486214978,1
486214982,1
486214990,2
486215006,2
486215045,2
486215079,3
486215529,1
486216095,1
486216096,1
486216097,1
486216098,1
486216100,1
486216101,1
486216102,1
486216103,1
486216104,1
486216105,1
486216106,1
486216107,1
486216108,1
486216111,1
486216112,1
486216113,1
486216114,1
486216116,1
486216118,1
486216121,1
486216122,1
486216124,1
486216125,1
486216126,1
486216128,1
486216131,1
486216132,1
486216134,1
486216137,1
486216138,1
486216139,1
486216140,1
486216141,1
486216142,1
486216145,1
486216146,1
486216147,2
486216148,1
486216149,1
486216151,1
486216152,1
486216153,1
486216154,1
486216155,1
486216156,1
486216158,1
486216163,1
486216164,1
486216165,1
486216170,1
486216171,1
486216172,1
486216174,1
486216176,1
486216178,1
486216179,1
486216180,1
486216181,1
486216182,1
486216184,1
486216185,1
486216186,1
486216187,1
486216188,1
486216189,1
486216190,1
486216195,1
486216197,1
486216198,1
486216199,1
