GLOBALEVENTID,Number Mentions
656853199,1
656853929,7
656854586,1
656854708,1
656854717,1
656854719,1
656854889,1
656854916,1
656856697,2
656857056,2
656857285,1
656857296,1
656857342,1
656857435,2
656857704,1
656857771,1
656858055,1
656858103,1
656858194,1
656858308,1
656858388,1
656858954,5
656859242,2
656859282,2
656859336,1
656859687,1
656859953,1
656860257,1
656861514,1
656861932,2
656861939,1
656862038,1
656862366,1
656862521,1
656862984,1
656862985,1
656863076,1
656863237,1
656863317,1
656863319,1
656863335,1
656864057,1
656864125,1
656864487,1
656866666,1
656867123,1
656867398,1
656867966,7
656868082,1
656868733,5
656868748,1
656868817,1
656868904,1
656869525,1
656869620,1
656869701,1
656869900,1
656870001,2
656870011,1
656870076,1
656870093,1
656870099,1
656870119,1
656870185,2
656870203,4
656870205,4
656870359,1
656870422,18
656870545,1
656870903,1
656870995,10
656871061,1
656871120,1
656871121,1
656871626,1
656871673,2
656871743,1
656871744,1
656871836,2
656871897,3
656871946,12
656872322,1
656872765,1
656873421,1
656873423,1
656873462,4
656874195,1
656874336,1
656874587,1
656874778,1
656875405,1
656875499,12
656875547,1
656875593,6
656875594,1
656875597,1
656875635,12
656875866,1
656875875,1
656875943,1
656875983,1
656876000,1
656876618,1
656876963,1
656876966,1
656877043,12
656877050,24
656877062,12
656877264,1
656877265,1
656877270,1
656877350,2
656877352,1
656878047,24
656878049,12
656878822,1
656879558,2
656880446,2
656880479,1
656880812,2
656880839,2
656881358,1
656881376,1
656881475,1
656881506,1
656881609,1
656883672,1
656883706,1
656884070,2
656884073,1
656884090,1
656884818,1
656885511,2
656885531,1
656885558,1
656885630,1
656885684,2
656885726,1
656885744,1
656886398,1
656887354,2
656887357,1
656887358,1
656887513,1
656887514,1
656887684,1
656887879,1
656887887,1
656887999,1
656888061,1
656888238,1
656888291,1
656888325,2
656888498,1
656888639,7
656888686,1
656888687,1
656888689,1
656888709,1
656888710,1
656888720,1
656888726,2
656888863,1
656888864,1
656888865,1
656888870,2
656888871,2
656888873,1
656888874,2
656888875,1
656888877,1
656888959,7
656889108,2
656889166,1
656889168,1
656889178,1
656889251,1
656889374,2
656889377,2
656889378,2
656889388,1
656889554,2
656889767,1
656889913,1
656890197,1
656890876,1
656890967,13
656891040,1
656891045,1
656891083,1
656891145,1
656891224,1
656891225,1
656891226,2
656891293,2
656891517,2
656891532,1
656891555,2
656891556,2
656891583,1
656891588,2
656891751,1
656891911,2
656891936,1
656891954,1
656892284,2
656892291,1
656892297,1
656892313,1
656892327,1
656892338,1
656892340,4
656892366,1
656892382,1
656892390,1
656892577,1
656892579,1
656892769,1
656893039,2
656893133,1
656893144,2
656893253,17
656893255,1
656894011,1
656894747,1
656894894,1
656894900,2
656894939,1
656894940,1
656894956,1
656894962,1
656895119,1
656895326,2
656895375,1
656895649,1
656895693,1
656895695,1
656895705,1
656895753,1
656895789,1
656895871,1
656895876,1
656895900,1
656895904,1
656895917,1
656895922,1
656895924,1
656895925,1
656895928,1
656895929,1
656896049,1
656896050,1
656896051,1
656896249,2
656896369,1
656896420,1
656896465,1
656896466,1
656896468,1
656896601,1
656896881,1
656896887,1
656896898,1
656897029,1
656897369,1
656897381,1
656897582,1
656897637,1
656897650,2
656897920,2
656897940,1
656897980,1
656898014,2
656898018,1
656898085,1
656898087,1
656898171,1
656898227,1
656898239,1
656898271,1
656898272,1
656898388,4
656898392,1
656898644,1
656898645,1
656898660,2
656898664,1
656898665,1
656898756,1
656898835,1
656898872,1
656898873,1
656898961,1
656899044,1
656899301,2
656899311,1
656899357,1
656899368,1
656899646,1
656899699,1
656899810,1
656899813,1
656900567,1
656901246,2
656902678,2
656902825,3
656902946,1
656903060,1
656903070,1
656903450,3
656903470,5
656903471,4
656903541,3
656903618,1
656903623,4
656903635,1
656903667,5
656903825,5
656904031,1
656904078,1
656904097,1
656904151,1
656904299,1
656904315,1
656904321,1
656904322,1
656904479,4
656904580,2
656904633,1
656905022,1
656905032,1
656905037,1
656905044,1
656905064,1
656905288,3
656905291,1
656905351,1
656905493,1
656905536,1
656907371,1
656907417,13
656907564,1
656907728,1
656907745,1
656907833,1
656907852,1
656907868,1
656908073,1
656908115,1
656908205,4
656908304,2
656908328,1
656908329,1
656908338,1
656908386,2
656908492,13
656908739,1
656908908,1
656908911,1
656908912,1
656908959,1
656908971,1
656909061,1
656909138,2
656909165,1
656909515,1
656909543,1
656909569,1
656909704,3
656909895,1
656909896,1
656909921,1
656909985,6
656909987,3
656910138,1
656911375,2
656911379,2
656911383,2
656911387,2
656911390,2
656911431,2
656911627,1
656911649,1
656911665,3
656911761,1
656911790,1
656911887,1
656911894,1
656911969,4
656912003,1
656912067,2
656912241,1
656912418,1
656912547,1
656912598,1
