GLOBALEVENTID,count,GoldsteinScale
561172330,1,-2.0
561172376,1,4.0
561172741,1,-10.0
561172967,1,4.0
561173209,1,-7.2
561173404,1,-5.0
561173834,1,3.4
561173876,1,5.0
561174245,1,-2.0
513222819,1,3.4
513222909,1,7.0
513222932,1,-10.0
513223283,1,3.0
513223836,1,1.9
513223926,1,1.9
513224264,1,-2.0
513224399,1,-5.0
513224977,1,2.8
503439759,1,4.0
503439804,1,2.8
503440307,1,3.4
503440355,1,3.5
503440448,1,-5.0
503440604,1,7.4
503440696,1,3.4
503441100,1,-0.1
503441499,1,1.9
503441517,1,0.0
531806206,1,-2.0
531806292,1,3.4
531806537,1,-9.0
531806539,1,0.0
531806865,1,2.8
531806925,1,-2.0
531807043,1,0.0
531807070,1,1.9
531807612,1,3.0
600476372,1,7.0
600476469,1,-10.0
600476709,1,4.0
600477100,1,3.0
600477155,1,-4.0
600477298,1,1.9
600478020,1,2.8
600478127,1,8.0
600478355,1,1.9
590314747,1,1.9
590314857,1,4.0
590314961,1,0.0
590315000,1,6.4
590315173,1,7.4
590315592,3,0.4
590315826,1,-5.0
590315859,1,0.0
590315866,1,3.4
590316040,1,8.0
590316344,1,4.0
590316525,1,2.8
590316713,1,-4.0
541684002,1,0.0
541684185,1,-10.0
541684344,1,7.0
541684392,1,6.0
541684399,1,-5.0
541684954,1,7.0
541685276,1,3.0
541685398,1,3.4
541685438,1,1.9
522433995,1,3.0
522434281,2,-5.0
522434355,1,7.4
522434383,1,1.9
522434417,1,0.0
522434509,1,7.4
522434749,1,0.4
522434867,1,3.4
570644526,1,-2.0
570644757,1,1.9
570644842,1,0.0
570644997,1,1.0
570645034,1,1.0
570645264,1,2.8
570645392,1,2.8
570645910,1,-5.0
570645957,1,1.9
570646102,1,2.8
570646198,1,3.4
570644510,1,1.9
580273777,1,3.4
580273967,1,3.4
580273998,1,-7.5
580274628,1,4.0
580274656,1,1.0
580274782,1,3.4
551695814,1,7.0
551695971,1,0.4
551696080,1,3.4
551696202,1,3.4
551696310,1,-2.0
551696483,1,0.0
551696545,1,-2.0
551696553,1,1.9
551696643,1,7.4
609630488,1,-9.0
609630812,1,5.0
609630979,1,2.8
609631096,1,5.2
609631114,1,0.0
609631205,1,4.0
