GLOBALEVENTID,Number Mentions
647899346,1
647899520,1
647899521,1
647899522,1
647899565,1
647900038,1
647900778,1
647900779,1
647900842,2
647900843,2
647900879,5
647900884,1
647900885,1
647900886,1
647900887,1
647900913,1
647900914,17
647900915,1
647900917,1
647900987,1
647900988,1
647900989,2
647900990,2
647900997,2
647901178,1
647901348,3
647901350,3
647901401,3
647901402,5
647901591,3
647901630,3
647901863,2
647902917,1
647902918,21
647902986,1
647903046,3
647903047,1
647903064,1
647903075,1
647903084,1
647903213,1
647903251,1
647903287,6
647903290,2
647903291,1
647903313,1
647903314,1
647903316,1
647903337,1
647903338,1
647903408,22
647903409,22
647903416,22
647903417,22
647903418,23
647903419,23
647903468,1
647903527,1
647903529,1
647903609,1
647903773,1
647903774,1
647903807,15
647903819,15
647903860,2
647903903,1
647903905,1
647903908,1
647903911,1
647903965,2
647903993,1
647903995,1
647903997,3
647904010,3
647904023,1
647904177,1
647904181,1
647904184,1
647904192,1
647904253,1
647904256,1
647904260,1
647904277,1
647904285,1
647904299,1
647904303,2
647904308,1
647904394,3
647904401,1
647904592,21
647904684,21
647904797,6
647904873,1
647905246,1
647905247,3
647905276,2
647906337,7
647906338,4
647906385,6
647906402,4
647906491,3
647906550,1
647906683,1
647906761,2
647906854,2
647907078,3
647907084,2
647907114,2
647907124,2
647907187,1
647907214,1
647907283,1
647907337,1
647907354,1
647907400,3
647907401,3
647907526,7
647907637,1
647907640,1
647907680,1
647907692,1
647907706,5
647907767,1
647907768,1
647907904,1
647907952,1
647907979,3
647908077,7
647908095,12
647908181,1
647908269,2
647908297,1
647908310,3
647908331,7
647908335,3
647908358,1
647908362,1
647908435,1
647908510,1
647908523,1
647908530,1
647908537,1
647908539,1
647908570,6
647908603,1
647908604,1
647909862,1
647909969,8
647910102,1
647910332,1
647910404,1
647910449,1
647910468,5
647910475,1
647910484,1
647910515,1
647910518,1
647910684,5
647910770,2
647911132,20
647911133,3
647911158,1
647911176,1
647911180,1
647911184,1
647911191,1
647911204,1
647911206,1
647911210,1
647911212,6
647911321,1
647911335,1
647911590,1
647911687,2
647911746,1
647911785,1
647911819,1
647911914,2
647911934,3
647911973,1
647912066,3
647912077,18
647913089,1
647913090,1
647913091,1
647913092,2
647913093,1
647913094,1
647913096,1
647913099,1
647913100,1
647913101,1
647913102,1
647913103,1
647913104,1
647913105,1
647913106,1
647913107,1
647913108,1
647913110,1
647913114,1
647913115,1
647913116,1
647913119,1
647913126,1
647913128,1
647913130,1
647913131,1
647913132,1
647913134,1
647913136,1
647913143,1
647913144,1
647913147,1
647913148,1
647913149,1
647913152,1
647913153,1
647913156,1
647913157,1
647913158,1
647913160,1
647913162,1
647913165,1
647913166,1
647913167,1
647913169,1
647913170,1
647913171,2
647913173,1
647913174,1
647913176,1
647913178,1
647913179,1
647913180,1
647913181,1
647913183,1
647913185,1
647913186,1
647913187,1
647913188,1
647913189,1
647913191,1
647913192,1
647913195,1
647913197,1
647913200,1
647913201,1
647913203,1
647913205,1
647913206,1
647913207,1
647913208,1
647913209,1
647913210,1
647913211,1
647913212,1
647913213,1
647913214,1
647913216,1
647913218,1
647913219,1
647913220,1
647913221,1
647913224,1
647913225,1
647913226,1
647913228,1
647913229,1
647913230,1
647913232,1
647913234,1
647913235,1
647913236,1
647913237,1
647913238,1
647913239,1
647913240,1
647913241,3
647913242,1
647913243,1
647913244,1
647913245,1
647913246,1
647913248,1
647913249,1
647913250,1
647913252,1
647913253,1
647913254,1
647913256,1
647913257,1
647913259,1
647913260,1
647913262,1
647913264,1
647913265,1
647913267,1
647913268,1
647913269,1
647913270,1
647913272,1
647913273,1
647913274,1
647913275,1
647913276,1
647913278,1
647913281,1
647913282,1
647913284,1
647913287,1
647913288,1
647913289,1
647913292,1
647913298,1
647913300,1
647913301,1
647913302,1
647913305,1
647913306,1
647913313,1
647913315,1
647913316,1
647913318,1
647913319,1
647913322,1
647913323,1
647913324,1
647913326,1
647913327,1
647913328,1
647913329,1
647913330,1
647913331,2
647913332,2
647913335,1
647913340,1
647913345,1
647913347,1
647913348,1
647913350,1
647913352,1
647913355,1
647913356,1
647913357,1
647913358,1
647913361,1
