GLOBALEVENTID,Number Mentions
434044823,1
434045298,1
434045665,1
434045729,1
434045845,1
434046235,1
434046299,1
434046425,1
434046696,1
434046725,2
434046852,5
434047277,1
434047910,1
434047911,3
434047941,1
434048108,1
434048196,1
434048318,1
434048567,1
434048575,2
434049172,1
434049267,5
434049609,1
434049734,8
434049915,1
434049964,1
434050006,1
434050991,2
434051518,1
434052773,1
434052802,1
434053305,1
434054208,1
434054481,1
434054498,1
434054692,2
434055008,1
434055164,1
434055165,1
434055361,1
434055368,1
434055401,1
434055532,1
434055725,1
434055772,1
434056401,1
434057034,1
434057331,1
434057600,1
434057896,2
434057922,1
434058178,1
434058229,2
434058253,1
434058262,1
434058642,1
434058938,2
434058958,1
434059298,1
434059510,1
434059573,1
434059652,1
434059897,1
434060689,1
434060943,1
434061078,2
434061786,1
434062012,1
434062018,1
434062044,1
434062136,1
434062199,2
434062515,3
434062565,1
434062795,1
434062842,1
434062881,1
434063009,16
434064431,4
434065903,1
434066022,1
434066708,1
434068012,1
434068258,4
434068420,1
434068465,1
434068621,1
434068707,2
434068907,1
434069134,1
434070810,1
434070884,1
434070885,1
434071305,2
434071373,1
434071561,1
434071657,1
434071664,1
434071734,1
434071832,1
434072437,1
434072498,1
434072675,1
434072691,1
434072692,1
434073125,1
434073200,1
434073232,1
434073396,2
434073476,1
434073569,1
434073703,1
434074091,1
434075636,1
434075846,1
434076003,1
434077083,3
434077529,1
434077537,1
434077631,1
434077997,1
434078104,1
434078935,5
434079173,1
434079697,1
434080070,1
434080451,1
434080462,1
434080547,2
434081665,1
434081721,1
434082258,1
434082260,3
434082344,2
434082346,1
434082413,1
434082415,1
434082647,1
434083757,1
434083798,1
434083799,1
434085440,1
434085441,1
434085547,1
434085548,1
434085549,1
434085907,1
434085979,1
434086060,1
434087100,1
434087345,1
434087362,1
434087623,1
434088161,1
434088195,1
434088197,1
434089094,5
434090603,1
434090651,2
434090803,1
434090967,1
434091042,1
434091305,1
434091367,1
434091422,1
434091565,2
434091802,1
434091944,1
434093281,1
434093495,1
434093877,1
434095054,1
434095057,1
434095390,1
434095767,1
434096170,1
434096565,1
434096913,1
434098021,1
434098048,1
434098092,1
434098161,1
434098252,1
434098371,1
434098715,1
434099793,4
434100185,1
434100626,2
434101303,1
434102636,1
434103222,2
434103560,1
434103731,1
434103966,2
434104504,1
434104626,1
434104673,1
434104682,1
434104833,1
434105798,3
434105899,1
434106149,1
434106861,1
434107035,1
434108076,1
434108112,1
434108133,1
434108843,1
434109902,1
434110834,1
434110979,4
434111372,2
434111398,1
434112420,1
434112432,1
434113147,1
434113318,2
434113971,1
434114719,2
434115678,1
434116457,1
434116829,1
434116952,2
434118729,1
434118918,1
434119329,1
434120131,1
434120139,1
434120165,1
434120379,1
434120618,1
434120760,1
434120761,1
434120926,2
434122674,1
434123723,1
434123764,1
434123896,1
434124485,2
434124583,1
434124603,12
434126234,1
434127223,1
434127999,1
434128006,2
434128109,1
434129463,1
434129465,1
434129597,1
434129998,1
434130142,1
434130143,1
434130529,1
434130544,2
434130631,1
434130658,1
434130659,1
434130764,1
434130769,1
434131076,3
434131120,2
434131125,2
434131157,1
434131586,1
434131600,1
434133670,1
434135513,1
434136332,1
434136350,1
434136392,1
434136597,1
434136706,2
434136779,2
434136784,1
434136788,1
434137145,1
434137180,1
434137465,1
434137920,2
434137943,1
434138021,1
434138114,1
434139627,1
434139831,1
434139842,2
434139980,1
434140196,1
434140199,1
434140489,1
434140500,1
434140522,1
434140548,1
434140731,1
434140804,12
434141208,1
434141304,1
434141310,1
434141442,1
434141552,1
434143567,1
434143982,1
434144151,1
434144267,1
434144496,2
434144932,1
434145071,4
434145514,1
434145518,1
434146661,1
