GLOBALEVENTID,count,GoldsteinScale
561172305,1,2.8
561172351,1,1.0
561172375,1,-5.0
561172473,1,-2.0
561172494,1,2.8
561172559,1,3.0
561173206,1,-2.0
561173584,1,-2.0
561173649,1,-2.0
561173786,1,1.9
561174060,1,-9.0
561174090,1,5.0
513222965,2,3.4
513223586,1,-10.0
513223665,2,0.0
513223856,1,7.4
513224314,1,1.0
513224865,1,3.4
513224950,1,-10.0
513224981,1,-2.0
513225018,1,2.8
513225207,1,4.0
503439524,1,-5.0
503439598,1,4.0
503439632,1,-10.0
503439652,1,-0.4
503439843,1,0.0
503440011,1,-4.4
503440025,1,0.4
503440140,1,3.4
503440205,1,7.0
503440282,1,4.0
503440394,1,1.9
503440424,1,-9.0
503440623,1,-2.0
503440708,1,-2.0
503441253,1,1.9
503441287,1,3.0
531806559,1,3.4
531806903,1,3.0
531806957,1,7.0
531807560,2,0.0
531807722,2,0.0
503440182,1,3.5
600476977,1,3.4
600477072,1,9.0
600477204,5,-10.0
600477219,1,3.0
600477301,1,-2.0
600477429,1,-2.0
600477587,1,1.9
600477691,1,4.0
600477770,4,8.0
600478044,1,4.0
600478248,1,2.8
590314932,1,7.0
590315371,1,4.0
590315540,1,3.0
590315676,1,8.0
590315692,1,3.4
590315914,1,0.0
590316038,1,2.8
590316165,1,-10.0
590316254,1,1.0
590316286,1,-9.5
590316451,1,4.0
590316586,1,1.0
590316749,1,7.0
541683941,1,2.8
541683977,1,-2.0
541684293,1,3.4
541684734,1,1.0
541684930,1,1.9
541685147,1,1.9
541685266,1,0.0
541685334,1,-2.0
541685478,1,-2.0
541685576,1,1.0
541685805,1,0.0
541685491,2,-7.0
522434073,1,-10.0
522434340,1,1.0
522434648,1,-2.0
522434731,1,-2.0
522434989,1,-10.0
522435252,1,-2.0
522435340,1,3.0
570644469,1,3.4
570644512,1,2.8
570644683,1,3.4
570644804,1,4.0
570644809,1,7.0
570645258,1,4.0
570645579,1,6.0
570645702,1,-10.0
580273972,1,0.0
580274073,1,5.0
580274475,1,-10.0
580274479,1,1.0
580274502,1,0.0
580274748,1,0.4
551695935,1,3.0
551696048,1,0.0
551696430,1,-5.0
551696707,1,-5.0
609630445,1,7.0
609630458,1,3.4
609630568,1,-0.4
609631016,1,7.0
