GLOBALEVENTID,count,GoldsteinScale
561172557,1,3.5
561172568,1,-5.0
561173426,1,-5.0
561173470,1,-5.0
561173726,1,-5.0
513222936,1,2.8
513222976,1,4.0
513223287,1,-2.0
513223729,2,2.8
513224006,1,6.0
513224418,1,1.0
513224683,1,-10.0
513224888,1,7.0
513225169,1,-5.0
513225243,1,3.0
503439558,1,3.0
503439603,1,1.9
503439631,1,-10.0
503439877,1,-5.0
503440370,1,-10.0
503440389,1,6.0
503440472,1,-2.0
503440781,1,6.0
503440940,1,-2.0
503440953,1,3.4
503441045,1,-10.0
503441128,1,0.0
503441445,1,5.2
531805994,1,0.4
531806447,1,2.8
531807160,1,3.4
531807252,1,7.4
531807571,1,7.0
531807598,1,5.0
531808069,1,6.0
531808139,1,3.4
600476349,2,1.0
600476413,1,7.0
600476743,2,3.0
600476852,1,3.5
600477000,1,-6.5
600477009,1,3.4
600477068,1,7.0
600477164,1,7.0
600477211,1,3.4
600477568,1,4.0
600477640,1,4.0
600477693,1,7.0
600478174,1,5.2
600478413,1,-9.0
590314994,1,1.9
590315206,1,7.0
590315420,1,-2.0
590315799,1,-2.0
590316012,1,2.8
590316663,1,3.0
590316699,1,4.0
541684191,1,-10.0
541684192,1,-10.0
541684206,1,2.8
541684371,1,7.0
541684383,1,-4.0
541684467,1,3.0
541684591,1,0.0
541684684,1,7.4
541685005,1,-6.5
541685043,1,-4.0
541685316,1,-2.0
541685595,1,-2.0
590316798,1,4.0
541684219,1,-10.0
541684537,1,2.8
522433822,1,2.8
522434257,2,-5.0
522434300,1,-5.0
522434443,1,7.0
522434569,1,5.0
522434595,1,-2.0
522435236,1,0.4
522435355,1,1.0
570644761,1,-5.0
570644915,1,-10.0
570645463,1,2.8
570645495,1,0.0
570645652,1,3.0
570645704,1,0.0
570645735,1,2.8
570645739,1,0.0
570645785,1,-2.0
570645828,1,-2.0
570645968,1,-5.0
570645987,1,-10.0
570644608,1,2.8
570645817,1,3.4
580273874,1,1.9
580273937,1,-10.0
580274108,1,3.0
580274385,1,3.4
580274670,1,0.0
551696466,1,-6.5
609630404,1,6.0
609630824,1,-2.0
609630906,1,0.0
609630934,1,0.0
609630984,1,4.0
609631118,1,-2.0
