GLOBALEVENTID,Number Mentions
691055181,1
691055186,1
691055187,1
691055188,1
691055189,1
691055194,1
691055196,1
691055198,1
691055206,1
691055209,1
691055210,1
691055211,1
691055212,1
691055213,1
691055215,1
691055222,1
691055224,1
691055226,1
691055227,1
691055228,1
691055229,1
691055230,1
691055231,1
691055238,1
691055241,1
691055242,1
691055243,1
691055244,1
691055245,1
691055249,1
691055250,1
691055255,1
691055260,1
691055261,1
691055262,1
691055263,1
691055265,1
691055266,1
691055267,1
691055268,2
691055269,1
691055271,1
691055272,1
691055274,1
691055275,1
691055276,1
691055277,1
691055278,1
691055279,1
691055280,1
691055281,1
691055282,1
691055286,1
691055291,1
691055292,1
691055294,1
691055295,1
691055296,1
691055299,1
691055300,1
691055301,1
691055302,1
691055303,1
691055306,1
691055307,1
691055311,1
691055313,1
691055314,1
691055315,1
691055319,1
691055320,1
691055321,1
691055322,1
691055326,1
691055330,1
691055331,1
691055332,1
691055333,1
691055335,1
691055336,1
691055337,1
691055338,1
691055339,1
691055340,1
691055341,1
691055343,1
691055344,1
691055345,1
691055346,1
691055348,1
691055351,1
691055352,1
691055353,1
691055354,1
691055355,1
691055356,1
691055358,1
691055359,1
691055361,1
691055363,1
691055364,1
691055365,1
691055366,1
691055367,1
691055368,1
691055369,1
691055370,1
691055371,1
691055372,1
691055373,1
691055374,1
691055375,1
691055377,1
691055378,1
691055380,1
691055381,1
691055383,1
691055384,1
691055385,1
691055387,1
691055388,1
691055389,1
691055390,1
691055391,1
691055393,1
691055394,1
691055395,1
691055396,1
691055397,1
691055398,1
691055399,1
691055402,1
691055403,1
691055404,1
691055405,1
691055406,1
691055408,1
691055409,1
691055411,1
691055412,1
691055414,1
691055416,1
691055417,1
691055418,1
691055419,1
691055421,1
691055424,1
691055426,1
691055427,1
691055428,1
691055429,1
691055432,2
691055435,1
691055440,1
691055445,1
691055446,2
691055449,1
691055450,1
691055451,1
691055452,1
691055453,1
691055454,1
691055455,1
691055456,1
691055458,1
691055459,1
691055462,1
691055465,2
691055466,1
691055467,1
691055468,1
691055469,1
691055471,1
691055473,1
691055474,1
691055475,1
691055476,1
691055478,1
691055480,1
691055482,1
691055483,1
691055484,1
691055485,1
691055489,1
691055492,1
691055493,1
691055494,1
691055495,1
691055496,1
691055497,1
691055499,1
691055502,1
691055503,1
691055504,1
691055506,1
691055507,1
691055508,1
691055510,2
691055512,1
691055515,1
691055516,1
691055519,1
691055523,1
691055527,1
691055528,1
691055529,1
691055530,1
691055533,1
691055534,1
691055538,1
691055539,1
691055540,1
691055542,1
691055543,1
691055544,1
691055545,1
691055546,1
691055548,1
691055550,1
691055555,1
691055556,1
691055557,1
691055558,1
691055559,1
691055560,1
691055562,1
691055566,1
691055567,1
691055568,1
691055570,1
691055571,1
691055572,1
691055573,1
691055576,1
691055577,1
691055578,1
691055579,1
691055581,1
691055582,1
691055583,1
691055585,1
691055586,1
691055587,1
691055588,1
691055589,1
691055590,1
691055591,1
691055592,1
691055593,1
691055594,1
691055595,1
691055596,1
691055597,1
691055598,1
691055599,1
691055600,1
691055602,1
691055603,1
691055604,1
691055605,1
691055606,1
691055607,1
691055609,1
691055610,1
691055611,1
691055612,1
691055613,1
691055614,1
691055616,1
691055617,1
691055618,1
691055621,1
691055624,1
691055627,1
691055628,1
691055629,1
691055630,1
691055631,1
691055632,2
691055633,2
691055641,1
691055643,1
691055644,1
691055645,1
691055646,1
691055647,1
691055649,1
691055650,1
691055652,1
691055654,1
691055655,1
691055656,1
691055659,1
691055660,1
691055661,2
691055663,1
691055664,1
691055665,1
691055666,1
691055667,1
691055668,1
691055669,1
691055670,1
691055671,1
691055672,1
691055674,1
691055675,1
691055676,1
691055677,2
691055678,1
691055679,1
691055680,1
691055681,1
691055682,1
691055683,1
691055684,1
691055685,2
691055687,2
691055688,1
691055689,1
691055691,1
691055692,1
691055694,1
691055695,1
691055696,1
691055699,1
691055701,1
691055702,1
