GLOBALEVENTID,Number Mentions
503420981,10
503420982,8
503420986,26
503420987,10
503420988,8
503421046,1
503421094,26
503421096,2
503421200,1
503421211,2
503421212,2
503421247,1
503421257,2
503421258,2
503421332,1
503421622,1
503421639,2
503422661,1
503422701,1
503422718,5
503422719,5
503422766,1
503422900,2
503422948,1
503422960,1
503423027,1
503423036,1
503423074,1
503423112,1
503423144,1
503423150,1
503423151,1
503423174,1
503423202,1
503423217,1
503423249,1
503423254,1
503423255,1
503423356,1
503423477,2
503423478,1
503423544,1
503423577,1
503423578,1
503423753,1
503423959,1
503423962,1
503424129,18
503425443,1
503425452,1
503425571,1
503425611,1
503425612,1
503425626,18
503425731,2
503425734,2
503425777,1
503425801,1
503425821,1
503425837,1
503425891,1
503425893,1
503425894,1
503425933,1
503425963,2
503426037,1
503426174,1
503426203,3
503426240,3
503426274,2
503426290,1
503426298,1
503426356,1
503426381,1
503426409,1
503426417,1
503426418,1
503426430,1
503426431,1
503426432,1
503426457,1
503426484,1
503426492,1
503426522,2
503426589,1
503426627,1
503426632,7
503426650,2
503426651,1
503426652,2
503426684,3
503426686,1
503426690,1
503426693,1
503426698,1
503426706,1
503426707,1
503426726,1
503426727,1
503426744,1
503426759,2
503426760,1
503426762,1
503426786,1
503426800,1
503426943,1
503426944,1
503426946,1
503427155,1
503427159,1
503427160,1
503427216,1
503427260,1
503427261,1
503427296,9
503427380,2
503427384,7
503428484,3
503428633,1
503428706,1
503428762,1
503428782,1
503428797,1
503428804,1
503428862,1
503428907,58
503428908,6
503428909,58
503428912,1
503428913,1
503428915,25
503428916,33
503428919,58
503428998,1
503429051,1
503429052,1
503429087,1
503429112,3
503429117,1
503429156,1
503429159,1
503429224,1
503429235,1
503429237,1
503429242,1
503429317,2
503429422,1
503429423,1
503429453,1
503429459,2
503429472,1
503429508,1
503429589,58
503429647,1
503429706,1
503429707,1
503429713,1
503429920,58
503429963,1
503429984,2
503431154,1
503431233,1
503431376,1
503431410,1
503431462,3
503431463,3
503431467,3
503431486,3
503431487,3
503431510,2
503431629,1
503431774,1
503431900,3
503431924,1
503431937,1
503431945,2
503432026,1
503432032,1
503432283,1
503432293,1
503432373,1
503432640,1
503434013,1
503434014,1
503434020,1
503434132,1
503434136,2
503434141,1
503434142,1
503434147,1
503434148,1
503434241,1
503434242,1
503434293,1
503434301,1
503434324,1
503434345,1
503434347,1
503434349,1
503434350,1
503434387,10
503434389,10
503434400,10
503434401,10
