GLOBALEVENTID,Number Mentions
638273118,1
638273188,1
638273190,1
638273202,1
638273216,1
638273217,1
638273233,1
638273301,1
638273382,3
638273383,3
638273424,1
638273480,1
638273519,1
638273528,1
638273530,1
638273817,1
638273820,1
638273821,1
638273830,1
638273832,1
638274891,1
638274936,1
638274942,2
638274972,1
638274987,3
638275108,1
638275110,1
638275157,1
638275169,1
638275223,1
638275228,1
638275254,1
638275282,1
638275318,4
638275325,2
638275326,2
638275381,1
638275425,1
638275495,2
638275517,1
638275567,1
638275634,1
638275658,1
638275705,2
638275892,1
638276593,2
638276633,1
638276634,1
638276635,1
638276636,1
638276637,1
638276638,1
638276639,1
638276640,1
638276643,1
638276646,1
638276652,1
638276654,1
638276655,1
638276659,1
638276661,1
638276663,8
638276664,3
638276665,1
638276666,1
638276667,1
638276669,1
638276670,1
638276671,1
638276673,1
638276674,1
638276675,1
638276676,1
638276677,1
638276679,1
638276680,1
638276682,1
638276683,1
638276684,1
638276685,1
638276686,1
638276688,1
638276691,1
638276692,1
638276693,1
638276694,1
638276696,2
638276697,1
638276698,1
638276700,1
638276701,1
638276702,1
638276703,2
638276704,1
638276706,1
638276707,1
638276711,1
638276713,1
638276714,2
638276715,1
638276716,1
638276718,1
638276719,1
638276720,1
638276721,1
638276726,1
638276727,1
638276728,1
638276731,1
638276732,1
638276733,1
638276734,1
638276735,1
638276736,1
638276743,1
638276744,1
638276745,1
638276746,1
638276747,1
638276748,1
638276749,1
638276751,1
638276753,1
638276754,1
638276755,1
638276757,1
638276758,1
638276760,1
638276761,1
638276764,1
638276765,1
638276766,1
638276767,1
638276768,1
638276769,1
638276770,6
638276771,1
638276772,1
638276773,1
638276774,1
638276775,7
638276776,4
638276777,1
638276778,1
638276779,1
638276783,1
638276784,1
638276785,1
638276786,1
638276787,1
638276788,1
638276789,1
638276791,1
638276792,1
638276793,2
638276794,1
638276795,1
638276796,1
638276797,1
638276798,1
638276799,1
638276803,1
638276806,1
638276807,1
638276808,1
638276809,1
638276810,1
638276811,1
638276812,1
638276813,1
638276815,1
638276817,1
638276819,1
638276822,1
638276823,1
638276826,1
638276827,1
638276830,1
638276831,1
638276832,1
638276833,1
638276834,1
638276836,1
638276837,1
638276839,1
638276840,1
