GLOBALEVENTID,count,GoldsteinScale
561172292,1,7.0
561172609,1,7.0
561173035,1,-7.0
561173314,1,-6.5
561173615,1,-4.4
561173798,1,-2.0
561174054,1,-7.0
561174087,1,0.0
561174099,1,-5.0
513223016,1,1.9
513223381,1,-0.4
513223474,1,2.8
513223580,1,-9.0
513223647,1,2.8
513223884,1,4.0
513224463,3,3.0
513224647,1,-2.0
513224692,1,1.0
513224784,1,3.4
513225068,1,2.8
503440142,1,4.0
503440215,1,1.0
503440526,1,1.9
531806221,1,4.0
531806305,6,3.0
531806408,1,-10.0
531806459,1,1.9
531806590,1,7.4
531806653,2,1.9
531806724,1,-10.0
531806750,1,1.0
531806843,2,2.8
531806859,1,3.0
531807766,1,3.4
600476364,1,0.0
600476433,1,1.9
600476602,1,6.0
600476865,1,4.0
600476989,1,4.0
600477626,1,0.0
600477647,1,7.0
600477689,1,4.0
600477821,1,-0.4
590314730,1,-5.0
590314738,1,7.0
590314929,1,1.9
590315145,1,1.0
590315346,1,1.9
590315571,1,0.4
590315713,1,-2.0
590315846,1,3.0
590315909,1,8.0
590316058,1,2.8
590316124,1,3.5
590316259,1,0.4
590316323,1,-2.0
590316395,1,-4.0
541684182,1,-7.0
541684237,1,2.8
541684613,1,-4.0
541685014,1,-10.0
541685303,1,-2.0
541685348,1,-2.0
541685710,1,2.8
522433826,1,-9.0
522433837,1,1.9
522433930,1,2.8
522434008,1,1.0
522434380,1,3.0
522434523,1,-10.0
522434803,1,-4.0
522434856,1,7.0
570644538,1,4.0
570644845,1,-2.0
570644995,1,1.9
570645104,1,0.0
570645569,2,10.0
570646159,1,-0.4
570645473,1,-5.0
580273868,1,7.4
580273908,1,-9.5
580274037,1,3.0
580274104,1,3.5
580274252,1,4.0
580274419,1,-2.0
580274457,1,7.4
580274648,1,1.0
551695912,1,-10.0
551696739,1,0.0
609630776,1,0.0
609630796,1,-2.0
609630908,1,1.9
609630916,1,7.0
609631074,1,0.0
609631175,4,-10.0
