GLOBALEVENTID,count,GoldsteinScale
561172574,14,-2.0
561172918,1,2.8
561173022,1,2.8
561173391,1,0.0
561173769,1,-10.0
561173841,2,4.0
561173895,1,-5.0
561174444,1,3.0
561174462,1,7.0
561174471,1,-4.0
513222754,1,7.0
513222910,1,1.9
513223394,1,7.4
513223431,1,7.0
513224180,1,-5.0
513224848,1,2.8
513225033,1,-0.4
513225217,1,4.0
503439561,1,7.0
503439825,1,-2.0
503440057,1,1.0
503440324,1,0.0
503440557,1,4.0
503440644,2,7.4
503440724,1,1.9
503441146,1,-4.0
531806322,5,1.9
531806369,1,7.0
531806428,1,7.0
531806522,1,2.5
531806570,2,1.9
531806912,1,1.0
531807158,1,0.0
531807210,1,-5.0
531807432,1,2.8
531807911,1,7.0
531808143,2,5.0
531808196,1,2.8
503440943,1,1.9
531807765,1,3.4
600476371,1,1.9
600476491,1,7.4
600476959,1,3.4
600477131,1,-4.0
600477161,1,3.0
600477194,1,4.0
600477830,1,-10.0
600478057,1,-5.0
600478221,1,0.4
600478310,1,1.0
590314803,1,5.2
590314955,1,-10.0
590315272,1,2.8
590315614,1,7.0
590316001,1,-2.0
590316055,1,0.0
590316345,1,4.0
590316453,1,-5.0
590316506,1,3.0
590316626,1,3.0
590316651,1,3.4
590316684,1,4.0
590316809,1,1.9
541683975,1,-2.0
541684014,1,-2.0
541684223,1,7.0
541684857,1,-10.0
541684927,1,4.0
541685112,1,1.0
541685144,1,5.0
541685165,1,1.0
541685288,1,8.0
541685393,1,-10.0
541685655,1,-2.0
541685713,1,7.4
541685719,1,0.0
541685743,1,-2.0
590316003,3,-10.0
541684267,1,7.0
522434039,1,-5.0
522434271,1,3.0
522434401,3,4.0
522434537,1,2.8
522434996,1,7.0
570644355,1,1.0
570644738,1,3.0
570644981,1,6.0
570645342,1,-2.0
570645470,1,-5.0
570645887,1,0.0
570646322,2,-4.0
570646408,1,-4.0
570646449,1,1.0
570645469,1,-6.5
580273746,1,1.9
580273844,1,0.0
580274569,1,-9.5
551696234,1,-2.0
551696640,1,7.0
609630580,1,-5.0
609630617,1,1.9
609630773,1,0.0
