GLOBALEVENTID,Number Mentions
477258303,1
477258327,1
477258430,8
477258584,2
477258652,10
477258689,1
477258775,1
477258839,1
477258843,1
477258845,1
477258868,1
477258987,6
477259822,2
477259949,3
477259966,1
477259980,2
477259996,1
477260033,2
477260036,4
477260040,1
477260041,1
477260073,2
477260136,1
477260161,1
477260185,1
477260186,1
477260239,1
477260310,1
477260351,2
477260371,1
477260378,2
477260467,1
477260470,1
477260476,1
477260481,1
477260524,2
477260576,1
477260657,12
477260693,1
477260736,2
477260755,2
477260756,1
477261571,1
477261572,2
477261573,1
477261575,1
477261582,7
477261584,7
477261587,1
477261588,1
477261591,1
477261592,1
477261595,1
477261596,1
477261598,1
477261599,1
477261601,1
477261603,1
477261605,1
477261607,1
477261610,1
477261612,1
477261613,1
477261615,1
477261618,1
477261619,1
477261621,2
477261623,1
477261624,1
477261625,1
477261626,1
477261627,1
477261628,1
477261631,1
477261633,1
477261634,1
477261636,1
477261637,1
477261639,1
477261641,1
477261642,1
477261643,1
477261644,1
477261645,1
477261646,4
477261647,1
477261648,1
477261649,1
477261650,1
477261651,1
477261652,1
477261653,1
477261654,1
477261655,1
477261656,1
477261657,1
477261659,1
477261662,1
477261663,1
477261664,1
477261667,1
477261669,1
477261670,2
477261671,1
477261672,1
477261674,1
477261675,1
477261676,1
477261678,1
477261679,1
477261681,2
477261684,1
477261687,1
477261688,1
477261689,1
477261691,1
477261692,1
477261698,1
477261704,1
477261706,1
477261708,1
477261709,1
477261710,1
477261711,1
477261712,1
477261713,1
477261714,1
477261717,1
477261718,1
477261719,1
477261721,1
477261722,1
477261723,3
477261724,1
477261727,4
477261733,1
477261734,1
477261735,1
477261736,1
477261737,1
477261738,1
477261739,1
477261740,1
477261741,1
477261742,1
477261743,1
477261744,1
477261747,1
477261748,1
477261750,1
477261751,1
477261752,1
477261755,1
477261756,2
477261758,1
477261759,1
477261760,1
477261763,1
477261764,1
477261766,1
477261767,1
477261768,1
477261770,1
477261771,1
477261774,1
477261775,1
477261776,1
477261777,1
477261780,1
477261783,1
477261784,1
477261785,1
477261786,1
477261787,1
477261791,1
477261792,1
477261794,1
477261796,1
477261799,1
477261802,1
477261803,2
477261810,1
477261812,1
477261813,1
477261814,1
477261817,1
477261821,1
477261822,1
477261823,2
477261824,1
477261825,1
477261826,1
477261827,1
477261829,2
477261830,1
477261832,1
477261833,1
477261834,1
477261835,1
477261836,1
477261839,1
477261840,1
477261841,1
477261842,1
477261843,1
477261847,1
477261848,1
477261849,1
477261850,1
477261852,1
477261853,1
477261856,1
477261857,1
477261858,1
477261859,1
477261860,1
477261861,1
477261862,1
477261863,1
477261865,1
477261866,1
477261867,1
477261868,1
477261869,1
477261873,1
477261874,1
477261875,1
477261876,1
477261877,1
477261878,1
477261883,1
477261884,1
477261885,1
477261886,1
477261887,1
477261888,1
477261893,1
477261895,1
477261896,1
477261897,1
477261900,1
477261901,2
477261902,1
477261903,1
477261905,1
477261906,1
477261907,1
477261908,1
477261909,1
477261910,1
477261911,1
477261913,1
477261917,1
477261919,1
477261924,1
477261926,1
477261929,2
477261931,2
477261932,1
477261933,2
477261934,1
477261937,1
477261939,1
477261940,1
477261945,1
477261955,2
477261957,1
477261958,1
477261961,1
477261962,1
477261963,1
477261964,1
477261965,1
477261966,1
477261967,1
477261968,1
477261969,1
477261970,1
477261971,1
477261972,1
477261973,1
477261974,1
477261975,1
477261976,4
477261977,1
477261979,1
477261980,1
477261981,1
477261982,1
477261983,1
477261984,1
477261985,4
477261986,1
477261987,1
477261991,1
477261992,1
477261993,1
477261994,1
477261996,1
477262002,1
477262003,1
477262004,1
477262005,1
477262006,1
477262007,1
477262009,1
477262011,1
477262013,2
477262015,1
477262017,1
477262018,1
477262019,1
477262020,1
477262021,1
477262024,1
477262026,2
477262027,2
477262028,1
477262029,1
477262030,1
477262031,1
477262032,1
477262033,1
477262034,1
477262036,1
477262044,1
477262045,1
477262046,1
477262048,1
477262049,1
477262050,1
477262051,1
477262053,1
477262057,1
477262058,1
477262059,1
477262060,1
477262061,1
477262063,1
477262064,1
477262065,1
477262066,1
477262071,1
477262072,1
477262073,1
477262074,1
477262075,1
477262079,1
477262080,1
477262081,1
477262082,1
477262083,1
477262084,1
477262090,1
477262092,1
477262093,1
477262094,1
477262095,1
477262096,1
477262097,1
477262098,1
477262099,1
477262100,1
477262102,1
477262103,1
477262104,1
477262106,1
477262107,1
477262112,1
477262113,1
477262114,1
477262117,1
477262120,1
477262123,1
477262124,1
477262126,1
477262133,1
477262134,1
477262135,1
477262137,1
477262138,1
477262139,1
477262140,1
477262141,1
477262142,1
477262143,1
477262144,1
477262145,1
477262147,1
477262148,1
477262151,1
477262152,1
477262153,1
477262155,1
477262156,1
477262161,1
477262162,1
477262164,1
477262165,1
477262166,1
477262167,1
477262168,1
477262169,1
477262172,1
477262174,2
477262176,1
477262177,1
477262178,1
477262179,1
477262180,1
477262181,1
477262182,1
477262183,1
477262184,1
477262186,1
477262187,1
477262188,1
477262189,1
477262191,1
477262195,1
477262196,1
477262198,1
477262199,1
477262202,1
477262203,1
477262204,1
477262205,1
477262206,1
477262207,1
477262208,7
477262210,1
477262211,1
477262215,1
477262216,1
477262217,1
477262218,1
477262220,1
477262223,1
477262225,1
477262226,1
477262228,1
477262229,1
477262230,1
477262231,1
477262233,1
477262234,1
477262235,1
477262236,1
477262239,1
477262240,1
477262242,1
477262243,1
477262244,1
477262245,1
477262246,1
477262247,1
477262249,1
477262250,1
477262252,1
477262253,1
477262255,1
477262256,1
477262257,1
477262258,1
477262259,1
477262260,1
477262263,1
477262264,1
477262266,1
477262268,1
477262270,1
477262271,1
477262274,1
477262275,1
477262276,1
477262278,1
477262279,1
477262280,1
477262281,1
477262285,1
477262286,1
477262287,1
477262288,1
477262289,1
477262291,2
477262293,1
477262294,1
477262296,2
477262299,1
477262300,1
477262301,1
477262302,1
477262303,1
477262304,1
477262306,1
477262310,1
477262311,1
477262315,1
477262316,1
477262318,1
477262321,1
477262324,1
477262329,1
477262330,1
477262335,1
477262336,1
477262337,1
477262338,1
477262339,1
477262344,1
477262345,1
477262347,1
477262351,1
477262354,1
477262355,1
477262356,1
477262357,1
477262358,1
477262360,1
477262361,1
477262364,1
477262365,1
477262366,1
477262368,1
477262369,1
477262370,1
477262373,1
477262375,1
477262377,1
477262378,1
477262379,1
477262381,1
477262382,1
477262385,1
477262387,1
477262389,1
477262390,1
477262391,1
477262396,1
477262397,1
477262399,1
477262400,1
477262401,1
477262402,1
477262403,1
477262405,1
477262406,1
477262407,1
477262410,1
477262413,1
477262414,1
477262417,1
477262418,3
477262423,1
477262424,1
477262425,1
477262426,1
477262427,1
477262428,1
477262429,1
477262430,1
477262432,1
477262433,1
477262434,1
477262435,1
477262439,1
477262440,1
477262441,1
477262443,2
477262444,1
477262445,1
477262448,1
477262449,1
477262450,1
477262454,1
477262455,1
477262458,1
477262459,1
477262460,1
477262464,1
477262468,1
477262469,1
477262471,2
477262472,2
477262474,1
477262476,1
477262477,1
477262478,1
477262479,1
477262482,2
477262488,1
477262490,1
477262496,1
477262497,1
477262498,1
477262499,1
477262500,1
477262505,1
477262506,1
477262508,1
477262510,1
477262514,1
477262523,1
477262524,1
477262525,1
477262526,1
477262528,1
477262529,1
477262532,1
477262533,1
477262534,1
477262535,1
477262539,1
477262540,1
477262541,1
477262542,1
477262544,1
477262545,2
477262548,1
477262549,1
477262550,1
477262552,1
477268952,1
477269892,2
477299569,2
477315987,2
477331171,1
477339083,1
477509298,1
477547926,1
483705239,1
483708219,1
483719941,1
483757769,1
483764354,1
483803519,1
483843953,1
483882035,1
483980394,1
483981625,1
485533974,1
485534006,3
485540833,1
485574049,1
485582099,1
485660296,2
485668945,1
485669481,1
485834404,1
485856247,1
485856261,1
485856337,5
485856346,3
485856370,1
485856440,1
485856466,2
485856485,4
485856487,1
485856578,1
485856626,1
485856627,1
485856630,4
485856635,1
485856638,1
485856639,1
485856641,1
485856642,2
485856662,1
485856705,1
485856765,7
485856801,1
485856805,1
485856873,1
485856892,1
485856896,1
485856908,1
485856914,1
485856924,1
485856965,1
485856995,1
485857188,1
485857190,1
485857194,1
485857199,10
485857211,1
485857229,5
485857272,1
485857275,1
485857319,1
485857394,1
485857397,5
485857404,1
485857413,2
485857417,2
485857419,1
485857568,1
485857571,1
485857581,1
485857583,1
485857699,1
485857724,1
485857725,2
485857727,1
485857731,3
485857734,1
485857746,1
485857749,1
485857750,1
485857756,1
485857763,1
485857766,5
